,Focinho_OrelhaE,Focinho_OrelhaE,Focinho_OrelhaE,Focinho_OrelhaD,Focinho_OrelhaD,Focinho_OrelhaD,OrelhaE_OrelhaD,OrelhaE_OrelhaD,OrelhaE_OrelhaD,OrelhaD_Rabo,OrelhaD_Rabo,OrelhaD_Rabo,OrelhaE_Rabo,OrelhaE_Rabo,OrelhaE_Rabo
,length,orientation,likelihood,length,orientation,likelihood,length,orientation,likelihood,length,orientation,likelihood,length,orientation,likelihood
20,38.26228350275611,114.78560302937848,0.9999042749404907,57.92142916467408,66.06797832521617,0.9998928308486938,43.526075431849165,24.723167173621988,0.9998928308486938,177.03766206871566,130.12969419020823,0.999881386756897,170.71186216207252,115.9002329685034,0.999881386756897
21,43.40701122492708,156.01967847572848,0.9999053478240967,45.505973130451565,96.30513411350469,0.9999858140945435,44.301954840818254,38.517347297776745,0.9999858140945435,176.18052694459138,133.51042052777612,0.9999260902404785,177.88646788722767,119.14524351798171,0.9999260902404785
22,41.98547300838866,158.30968967546514,0.999954104423523,46.973430569149265,99.07274859133797,0.999859094619751,44.17877736971275,44.32394955161361,0.999859094619751,177.7692841459373,136.39039761877467,0.9998807907104492,181.6240691215004,122.3217191792696,0.9998807907104492
23,41.76578844663175,157.50106083952912,0.9998990297317505,47.178572812108854,99.33458966836616,0.9998282194137573,43.49205415644281,44.66181740160831,0.9998282194137573,176.1546254960319,137.26553306749625,0.999987006187439,179.5158401708644,123.25949966929791,0.999987006187439
24,44.74603367097535,157.5092626942294,0.9999862909317017,49.0829130073033,102.9662279711844,0.9999794960021973,43.1656182889057,45.361248933095546,0.9999794960021973,180.67859243669415,135.9867373946878,0.9999858140945435,185.30446496163927,122.51707816995786,0.9999858140945435
25,45.53778566131933,161.86880425787805,0.9999703168869019,49.203203744732924,109.71708067073534,0.9999876022338867,41.77436471320811,50.31323118072016,0.9999876022338867,186.96767748173494,134.3907696012955,0.9999620914459229,195.73914889776887,122.13480438294782,0.9999620914459229
26,47.99581275203222,160.1849063541552,0.99992835521698,49.469188493802214,107.93361700767487,0.9999406337738037,42.93822470064507,45.824710692923034,0.9999406337738037,190.6133902372933,136.54460093976786,0.9999276399612427,194.86274912653403,123.81596588091178,0.9999276399612427
27,47.94146089003676,155.9883104855889,0.9999206066131592,48.74076252159905,104.39600380288338,0.9997876286506653,42.07942061146271,41.1720873675846,0.9997876286506653,194.85832846374998,138.5699200937186,0.9998955726623535,193.98179137277697,126.14741608471881,0.9998955726623535
28,47.51968037989147,153.64363942572103,0.9999759197235107,48.05051136693078,101.07428309325255,0.9995895028114319,42.32416175808522,38.003280034859216,0.9995895028114319,201.39962884737855,140.31065803759574,0.999932050704956,196.77202098932332,128.17956490197597,0.999932050704956
29,44.56311360197733,152.75033922740903,0.9999803304672241,46.86654189909575,97.85808990291433,0.9993826150894165,42.19078985040682,38.08131123635758,0.9993826150894165,200.59859556856009,141.8778139287429,0.999906063079834,194.89291485053312,129.74162219787445,0.999906063079834
30,40.30645051304026,153.18949282316078,0.9999895095825195,44.33680574919739,93.65833237431326,0.999929666519165,42.166753780085315,38.18325569662689,0.999929666519165,196.87072197210432,143.2486896585506,0.9999233484268188,190.31732368529978,130.895041376793,0.9999233484268188
31,40.87148026837142,153.85808275825235,0.9999793767929077,47.38677469737963,96.598479275425,0.9999938011169434,42.67372382736712,42.92964282573847,0.9999938011169434,197.32541105026655,142.0784916270825,0.9998469352722168,195.14254544543726,129.61028453732604,0.9998469352722168
32,46.0247026487572,156.43827608198768,0.9998347759246826,46.07809200690729,100.94418388303869,0.9999139308929443,42.880222266825974,38.75436486487057,0.9999139308929443,195.82098946811985,139.43245404744488,0.9999613761901855,192.5431265667438,126.79106891162091,0.9999613761901855
33,43.93333434087435,161.9608756446823,0.9999645948410034,43.56495155219513,103.07803780964886,0.9998641014099121,43.00952842469953,42.09208182896467,0.9998641014099121,186.69813956476446,135.47964208499963,0.999971866607666,189.09537011086914,122.3561021862697,0.999971866607666
34,40.55252638174056,164.1343349820238,0.9999799728393555,39.81204091788768,99.25789962825866,0.9999806880950928,43.111269150574664,40.865519553008,0.9999806880950928,181.33082364209838,132.07072207866415,0.9999418258666992,185.50094112005291,118.63506959813166,0.9999418258666992
35,41.50092644606195,162.5710458382962,0.9998202919960022,39.07194090748552,96.80794525185567,0.9999701976776123,43.79087212985114,37.019599853643754,0.9999701976776123,182.1252286540125,131.91890963893812,0.9998225569725037,183.6435643463004,118.17488706488653,0.9998225569725037
36,42.840748680246776,162.57545392985477,0.9999550580978394,39.44389645753176,99.30949841631713,0.999907374382019,43.25312765340397,37.10847334538613,0.999907374382019,181.92503398252146,133.76862666052136,0.9999867677688599,182.05026216621468,120.1189004268161,0.9999867677688599
37,45.91770501246622,161.7095412590343,0.9999915361404419,41.61152483726438,103.6354321194882,0.9999523162841797,42.65100837588253,37.608242888974836,0.9999523162841797,179.5969129045531,137.41771411700466,0.9999712705612183,177.3811101641178,123.71211972386831,0.9999712705612183
38,43.67091449182865,161.68725873160813,0.9999525547027588,40.66272728883734,100.24141648475093,0.9996466636657715,43.162485706616096,37.52953453125189,0.9996466636657715,179.31063918770408,140.01086605832378,0.9999477863311768,175.12842109634002,126.08671755674143,0.9999477863311768
39,45.56071776193965,164.44061621840478,0.9999727010726929,44.10522301348622,107.94808084521303,0.9999781847000122,42.454873805072786,44.463699489697575,0.9999781847000122,176.19473607410004,141.1928417648013,0.9999403953552246,176.3348348411117,127.35916280051137,0.9999403953552246
40,47.982991919062435,162.73203864067276,0.9999864101409912,44.51452053525487,108.10815209973595,0.9999877214431763,42.552819500470015,41.266915047395926,0.9999877214431763,176.68987749046977,141.55952041405743,0.9999319314956665,174.19317236085996,127.65207277473078,0.9999319314956665
41,49.664079959872915,162.57228072790355,0.9999796152114868,46.88084118756151,109.89896317293413,0.9998716115951538,42.904210283915575,42.9027055634061,0.9998716115951538,172.87448853196975,139.88587825979076,0.9997424483299255,172.98226463817846,125.63390009060831,0.9997424483299255
42,52.75377754473248,161.19775957922053,0.9999929666519165,47.25749570103946,109.74821528754329,0.9999662637710571,43.69124278242382,38.965657930994084,0.9999662637710571,169.76382366884576,138.53647015681855,0.9998972415924072,168.11371215838312,123.68740784955047,0.9998972415924072
43,52.34365981012375,162.89961893659753,0.9999529123306274,44.95167109718587,109.00089706109041,0.9999927282333374,44.584136185690696,37.451143295374216,0.9999927282333374,166.9039439163864,137.89680718789822,0.9999788999557495,164.76171736865714,122.46370160903057,0.9999788999557495
44,54.87079642919254,166.84543611370822,0.9999326467514038,47.85187864588408,114.79777764881715,0.9998716115951538,45.50825415077701,42.85497137904508,0.9998716115951538,162.38747896031848,140.03876215182825,0.999985933303833,163.0718402850291,123.96479473305445,0.999985933303833
45,54.5693488750696,167.70858197510677,0.9999735355377197,48.41371243304754,114.7044960331237,0.9999605417251587,46.283111095075384,44.370771252204875,0.9999605417251587,161.98095507782998,142.195096977616,0.9999176263809204,162.2921280006693,125.78389962515081,0.9999176263809204
46,57.504481522762575,183.68547580985023,0.9999485015869141,50.44641569970066,131.19584403970572,0.9999294281005859,48.15462002387589,59.8866161270653,0.9999294281005859,152.43268092981668,144.8239152547184,0.9997885823249817,163.85999674730027,127.80244037940376,0.9997885823249817
47,58.991224223641915,199.48676838658898,0.9996545314788818,51.855470259535316,151.72254312258588,0.9999672174453735,45.34881403781859,77.33222004759709,0.9999672174453735,146.13601783822855,151.10875733987507,0.999921441078186,164.66712973874894,135.7756474534502,0.999921441078186
48,60.28705334217426,211.87780977858054,0.9997772574424744,53.10732701555345,163.17252444865892,0.9999316930770874,47.2136300720407,89.56187878694429,0.9999316930770874,149.2997548361057,161.12770675948948,0.999935507774353,170.2278792523603,145.87221590244047,0.999935507774353
49,66.01145128038146,214.30652601936248,0.9999885559082031,61.053020906827015,169.13090179385674,0.9999951124191284,49.019575946899046,96.35988721070224,0.9999951124191284,153.40110339305141,167.96206372916,0.9999240636825562,175.1611265436272,152.56241021963527,0.9999240636825562
50,67.95712824398643,213.99368500615594,0.9999864101409912,66.46699746832402,170.81523572984995,0.9999853372573853,49.48071894605398,100.79981643695098,0.9999853372573853,145.77924424740883,172.33967148427604,0.9999209642410278,168.13094622496965,156.12987412265556,0.9999209642410278
51,68.5494204558981,215.20855135608176,0.9999727010726929,66.50404659396472,171.35117857343835,0.9998371601104736,50.47170187478354,101.12542896728345,0.9998371601104736,143.4396420305375,176.24801808049207,0.999924898147583,163.82889214751287,158.92561303572793,0.999924898147583
52,68.14825058269352,215.88088728190507,0.9999727010726929,66.4194495836358,173.30837565509904,0.9999840259552002,48.87835736097238,102.70602143426632,0.9999840259552002,145.01203338519142,177.92615749852365,0.9999746084213257,164.42001165974816,161.22131715943686,0.9999746084213257
53,67.97431007751,215.9014180394902,0.9999896287918091,67.78205185698283,171.5740384599597,0.9999837875366211,51.21493416607932,103.5385351409476,0.9999837875366211,146.84516993616936,181.2232100287213,0.9999825954437256,165.5133370884647,163.6267853644133,0.9999825954437256
54,70.84919854100876,219.5204524672761,0.9999449253082275,71.03355554212007,176.26435994997695,0.9998329877853394,52.29537434618166,108.08017097355689,0.9998329877853394,153.14305565058322,184.4667325572399,0.999923825263977,173.08265597213202,167.3899712264582,0.999923825263977
55,72.31241481777741,220.52230382242607,0.999596893787384,71.81795273408136,179.14067620079092,0.9999014139175415,50.92694276997275,109.31106506533054,0.9999014139175415,149.7433654739743,184.874745117536,0.9999831914901733,169.76158834513086,167.98572393152085,0.9999831914901733
56,71.43184983277577,224.847128904325,0.9999158382415771,70.98325709817314,183.5580062579212,0.9999902248382568,50.21298557687832,113.7235623621205,0.9999902248382568,141.67304124393672,185.8217855491658,0.9999525547027588,164.21320782121543,168.9054562339556,0.9999525547027588
57,71.1571476960182,226.49325214081688,0.9999681711196899,71.65145707274596,184.68865417039757,0.9999839067459106,50.952701635314156,116.11022586488887,0.9999839067459106,137.94734211564332,186.78250513576617,0.9999490976333618,162.10582315357073,169.52882682595788,0.9999490976333618
58,71.21293489727817,227.32088731789506,0.9999769926071167,69.99318866996221,185.55080439648532,0.9999765157699585,50.35204625285741,115.13897330472848,0.9999765157699585,137.4984912741045,187.2566937704064,0.9999321699142456,160.29020894271792,169.86186361813304,0.9999321699142456
59,67.78350191161772,231.6102636611907,0.9999885559082031,67.35678282320734,187.66575835440614,0.999975323677063,50.56530370722188,119.18960926414567,0.999975323677063,136.6743911509179,188.10262695821996,0.9999097585678101,161.894015261382,171.1596164503493,0.9999097585678101
60,64.58279861509874,241.8620730851832,0.9998505115509033,60.138731422114844,196.13124921609986,0.999983549118042,48.63545757163163,124.16693634574159,0.999983549118042,136.1791240947503,189.58068716516078,0.9999089241027832,162.54672509775003,173.79251577549957,0.9999089241027832
61,62.40727604251539,253.49925426338842,0.9999246597290039,54.548573327171994,208.06878746693397,0.9996988773345947,45.74074156322093,131.66514539983257,0.9996988773345947,140.19087241065915,192.62864397024566,0.9999147653579712,167.24371635457283,178.7939298753558,0.9999147653579712
62,57.58045096936764,260.91986771132605,0.9999644756317139,52.27513627653708,213.00221982206094,0.9999194145202637,44.872833769648196,140.75852831773244,0.9999194145202637,144.82192837413336,198.49952685250844,0.9999115467071533,172.9859875223306,185.82800142583162,0.9999115467071533
63,54.377399425929696,269.5855129473785,0.9999576807022095,49.33612089885654,218.51459245914486,0.9999903440475464,44.938565615494404,148.24042224089715,0.9999903440475464,150.8740438976908,206.88818622256045,0.9998754262924194,178.43137891236555,194.46802051384665,0.9998754262924194
64,49.38785535924368,273.42064344993497,0.9999934434890747,47.078057505772556,221.52473411035265,0.9999948740005493,42.26016628505457,154.65565038420306,0.9999948740005493,154.726416489793,215.2885964290054,0.9997962117195129,179.274763618153,203.43354926059723,0.9997962117195129
65,47.86201701190942,279.4136620931719,0.999984860420227,44.279319867374674,225.5761658371519,0.9999899864196777,41.83696312399612,158.11576588181848,0.9999899864196777,162.8691528444828,222.38903939692284,0.9993509650230408,184.91155497767784,210.6282323975684,0.9993509650230408
66,45.41964518553617,278.1888683970701,0.9999046325683594,42.861809938547005,224.7927691234525,0.9999592304229736,39.72962203162948,158.19350716789148,0.9999592304229736,175.78214825372072,231.38254586115565,0.9999310970306396,191.09531902954166,219.90290281891282,0.9999310970306396
67,41.252933104319226,281.4754842762126,0.999993085861206,41.240237124011855,221.22171819167022,0.9999834299087524,41.40469371556532,161.3334057952974,0.9999834299087524,182.7684196196912,239.9758682561793,0.9999438524246216,195.19011206972618,227.97239445154057,0.9999438524246216
68,40.580014905115156,284.0596107308835,0.9999951124191284,41.5860330694155,224.56211687557914,0.9999507665634155,40.779943682221344,165.53813250923966,0.9999507665634155,182.32814181227872,245.88957780538806,0.9999628067016602,193.38805935953434,233.890956951395,0.9999628067016602
69,39.73490371312029,286.31543256222454,0.9998819828033447,38.302609047906664,224.8600996888321,0.9999407529830933,39.89289961331651,163.81917422796715,0.9999407529830933,185.56474867159616,248.62995916043315,0.9999595880508423,193.29976320109452,236.7692824736788,0.9999595880508423
70,39.3676109214071,281.9774043051524,0.9999934434890747,40.8813972250956,221.3122240205004,0.9997065663337708,40.54830116127817,163.49133869657558,0.9997065663337708,179.86531593936743,247.39547230510604,0.9999635219573975,188.5329347383959,235.0470131446592,0.9999635219573975
71,40.23879237415567,280.7567102925692,0.9999709129333496,40.70431073510891,221.45838114207754,0.9998898506164551,40.04360808295736,161.68642602399694,0.9998898506164551,172.09639701849704,242.48121382233256,0.9999881982803345,182.82640933797785,229.9950042644029,0.9999881982803345
72,40.051797501636884,270.5446689184399,0.9999970197677612,41.29518371620443,211.80588849388735,0.9999423027038574,39.91038321973487,152.73107079405008,0.9999423027038574,167.36684182824968,236.62383190882827,0.9999419450759888,176.14140794905381,223.60357478213186,0.9999419450759888
73,42.842859155716496,259.7757322627136,0.9999170303344727,45.2039297147136,206.06009786950267,0.9999762773513794,39.83333556144135,145.94912393849697,0.9999762773513794,162.68864577828435,232.2512372255818,0.9998915195465088,169.97119589156927,218.72647859923043,0.9998915195465088
74,44.77035439201109,241.89295583963252,0.9999405145645142,50.689097805458616,189.9964898590411,0.999942421913147,42.106827884854795,133.2060190531388,0.999942421913147,161.10907777942757,227.7506131197109,0.9999525547027588,163.26081139553904,212.8525254452502,0.9999525547027588
75,49.7260127541359,226.56783218988303,0.999991774559021,56.49810674848611,179.77748013656534,0.9998449087142944,42.6339589528503,121.55533488164649,0.9998449087142944,160.34983746381337,224.48703658870184,0.9999146461486816,156.4286418747059,209.08244972677193,0.9999146461486816
76,55.38018528022362,222.4264656204243,0.9997324347496033,59.885657652515995,178.64684895768434,0.9999892711639404,43.176601779426214,116.0931128727632,0.9999892711639404,156.66809962145646,220.51471366949386,0.9999345541000366,151.7883348808915,204.52353193861956,0.9999345541000366
77,56.688826401044764,223.75911904679597,0.9999744892120361,61.13655125409981,179.5931276141184,0.9998688697814941,44.48768604237788,116.99175744427583,0.9998688697814941,152.50520933450517,216.96916027007038,0.9999059438705444,151.2811799100435,200.133633919888,0.9999059438705444
78,53.4162667377822,217.00723657541982,0.999915361404419,59.60795893921376,171.29583702071008,0.999985933303833,44.26913448823423,111.55661125516758,0.999985933303833,151.151039899545,214.67624674631617,0.9997937083244324,147.54230217921824,197.68581469281608,0.9997937083244324
79,59.73743903714392,206.15462243821204,0.9999388456344604,63.89101623701424,163.1314183989924,0.9997761845588684,45.49766989115972,99.51519161185664,0.9997761845588684,148.69849320799435,210.48120707047838,0.9997504353523254,139.0674054449935,192.69282732354947,0.9997504353523254
80,63.27806196238476,198.11441430870624,0.9999794960021973,66.18358209654687,158.5646850683896,0.9999507665634155,43.88538352537756,91.91154699968797,0.9999507665634155,147.63856624881038,205.6394392931536,0.9997672438621521,136.04674723627838,188.46346755126072,0.9997672438621521
81,66.45919987250679,193.56656634287322,0.999862790107727,69.69989911615176,155.4160194809977,0.9999709129333496,44.603442333082874,88.42867940639667,0.9999709129333496,145.72190761808454,202.31355289070586,0.9998424053192139,134.0182180984517,184.596645326915,0.9998424053192139
82,68.73146533693415,193.0145925188122,0.9999270439147949,71.67744411130744,154.46342159901778,0.9999374151229858,46.434037165002,87.17237952243674,0.9999374151229858,141.15729623207153,198.47039896443675,0.9999105930328369,131.60570511045594,179.2786778059821,0.9999105930328369
83,71.61175946972287,192.13057948798948,0.9998958110809326,72.68190969020596,153.3765718958643,0.9998568296432495,47.88476210254697,83.96160588759295,0.9998568296432495,140.74065269240285,196.12549024995334,0.9999674558639526,130.44523579584995,176.25090087632006,0.9999674558639526
84,74.1609890968147,190.00604035676136,0.999984860420227,73.93671618592414,152.45256687184585,0.9999681711196899,47.67035625121693,80.97409132736637,0.9999681711196899,140.95086284830447,193.8633265572395,0.9999724626541138,130.04902329759304,174.12690964610078,0.9999724626541138
85,74.72901329023769,188.62247628320674,0.9999281167984009,74.41953088472302,151.27259466706374,0.999810516834259,47.75806735961559,79.5957926650369,0.999810516834259,139.3583450090729,191.05345617891552,0.9999688863754272,129.73914940526953,171.01845692009093,0.9999688863754272
86,74.3859496144984,182.05445595236117,0.9999110698699951,70.91084093042704,143.67850744269091,0.9999569654464722,47.86711823306824,68.93486234649762,0.9999569654464722,138.26897476424963,188.38708097754915,0.999954104423523,122.06937786148848,168.42160461806262,0.999954104423523
87,75.94907994479101,179.93811583589388,0.9999663829803467,74.20637056893254,142.2082100800848,0.9999403953552246,48.57905922455649,69.12778885089689,0.9999403953552246,138.23716069537008,185.82400048685486,0.9999741315841675,124.23964462638645,165.3776848624935,0.9999741315841675
88,78.97340310115257,179.7129664360364,0.9996747970581055,76.52718437861783,143.49900702333082,0.9998528957366943,48.3842698599887,68.85161197693566,0.9998528957366943,140.39827578894676,183.38883197324,0.9999769926071167,128.10388246892686,163.29329593610484,0.9999769926071167
89,81.80179571454724,181.7881106276837,0.999966025352478,78.45571929360815,146.7775122509261,0.9999866485595703,48.31000970233749,70.49538219719646,0.9999866485595703,141.9974428121295,181.64182691181827,0.9999747276306152,132.46763370738864,161.75672623730915,0.9999747276306152
90,79.29685217382544,179.71898839605169,0.9999682903289795,77.10029164501007,145.71846837706906,0.9999450445175171,45.77500060867052,70.08854697505716,0.9999450445175171,145.5791252533462,178.71119962900497,0.9999703168869019,137.95877141511457,160.38481587291477,0.9999703168869019
91,84.25745729241994,183.6564890534409,0.9993284940719604,80.88774696718455,150.0001708895615,0.9996856451034546,47.9185837358069,72.96882042961214,0.9996856451034546,148.26943124761516,176.38994766819707,0.9999710321426392,144.85111229509582,157.61944473213484,0.9999710321426392
92,84.49625675602239,184.1715746668492,0.9999039173126221,81.29527387374866,151.35813425305946,0.9999655485153198,46.929042672102184,74.0132206348824,0.9999655485153198,148.7558624941785,174.44227162197072,0.9999575614929199,147.65934290139305,156.22813936633762,0.9999575614929199
93,82.41128082304138,182.23965336220607,0.9999269247055054,79.34671251916733,147.97841986586482,0.9999728202819824,47.735902778546,71.59171564316695,0.9999728202819824,149.21314104559437,173.10860498460684,0.9999080896377563,147.30593209440136,154.5946900403448,0.9999080896377563
94,82.79923028940263,185.29578673278445,0.9999563694000244,79.72076886754239,150.38787794109476,0.9999451637268066,48.834508457437515,74.39419933446801,0.9999451637268066,146.95057751063823,171.67018994348476,0.9999171495437622,148.8675587248972,152.68047297747805,0.9999171495437622
95,82.55809913028638,184.7827709528566,0.99992835521698,79.80273723903383,150.27503929386265,0.9999206066131592,48.229037125808624,74.4013013228967,0.9999206066131592,143.85943509102478,170.42938064786435,0.9999516010284424,146.84799903256499,151.36609865096767,0.9999516010284424
96,78.69387018548218,182.4067991842656,0.9999407529830933,77.96767630487601,146.3853928487411,0.9999511241912842,48.44383515725416,73.5792666031372,0.9999511241912842,142.45812954513661,170.8399138226927,0.9999715089797974,144.5570000038078,151.42345299902448,0.9999715089797974
97,78.5036957928204,188.53900142154004,0.9999654293060303,80.59184054050475,151.9941073359586,0.9999604225158691,49.92154870176612,82.54290594841002,0.9999604225158691,138.30174085151899,170.88750343917437,0.9999749660491943,148.38609967372616,151.23652166749804,0.9999749660491943
98,79.8757056103101,193.46780413832093,0.999980092048645,82.4836490749871,156.49520660335165,0.9999650716781616,51.53994094155817,87.73215353852471,0.9999650716781616,133.51262765833843,172.61103029025492,0.9999810457229614,147.34464912637029,152.22182535603338,0.9999810457229614
99,78.00867241064086,196.86229899697867,0.9999748468399048,79.51029223275394,158.02275569252473,0.9997851252555847,52.392088681127504,88.99145535130987,0.9997851252555847,132.5622599926457,175.24087131633732,0.9999803304672241,145.69249271373104,154.21207297648525,0.9999803304672241
100,78.96606747145867,200.2491341449847,0.999617338180542,77.69486601038604,159.46142886442308,0.999968409538269,54.60486930744913,88.60494269259044,0.999968409538269,132.1771166415201,179.16153650413295,0.9999796152114868,142.5210740894757,156.63462531522003,0.9999796152114868
101,267.76202380196526,357.8767293420558,0.9999746084213257,270.64515676603,9.680336724221544,0.999876856803894,55.435330714649815,90.8131110288511,0.999876856803894,130.94406988875966,181.25987349538556,0.9999181032180786,141.7964169027742,158.24697978644284,0.9999181032180786
102,74.26254081351333,199.54683355720476,0.9999693632125854,77.69032561104791,155.52052836485026,0.9999854564666748,57.04347487269979,90.72728212367305,0.9999854564666748,125.8937564980063,184.15846509710212,0.9999161958694458,135.06881686319255,159.22459661460783,0.9999161958694458
103,279.07637608921584,358.9133244796223,0.9999656677246094,282.06738168857635,10.482047747371217,0.9999661445617676,56.63296821254195,91.6856954825608,0.9999661445617676,121.39377124563325,185.7730590054767,0.9997569918632507,130.24473680630203,160.06958760222236,0.9997569918632507
104,75.54063804398557,201.90692332176536,0.9999903440475464,75.865499992707,157.8612073467777,0.9999269247055054,56.77453655239089,90.18798985107291,0.9999269247055054,118.46032789286456,187.96593720953126,0.9999200105667114,124.24092863688325,161.0445768008268,0.9999200105667114
105,278.91012273124613,0.10346605053059461,0.9999880790710449,284.98253712212335,11.868360881845204,0.9999544620513916,58.10693679468107,90.01901786684077,0.9999544620513916,115.3174745373495,188.96763211645643,0.999854564666748,120.7888780244512,160.5948289067429,0.999854564666748
106,280.4847364094544,0.3834657278183385,0.9999854564666748,285.034382583742,12.060485488149357,0.999968409538269,57.70518009178719,91.72342084996075,0.999968409538269,113.22368055108639,189.67520405682316,0.9998427629470825,119.75716718608032,161.17130929959706,0.9998427629470825
