scorer,DLC_mobnet_100_C57Feb13shuffle1_375000,DLC_mobnet_100_C57Feb13shuffle1_375000,DLC_mobnet_100_C57Feb13shuffle1_375000,DLC_mobnet_100_C57Feb13shuffle1_375000,DLC_mobnet_100_C57Feb13shuffle1_375000,DLC_mobnet_100_C57Feb13shuffle1_375000,DLC_mobnet_100_C57Feb13shuffle1_375000,DLC_mobnet_100_C57Feb13shuffle1_375000,DLC_mobnet_100_C57Feb13shuffle1_375000,DLC_mobnet_100_C57Feb13shuffle1_375000,DLC_mobnet_100_C57Feb13shuffle1_375000,DLC_mobnet_100_C57Feb13shuffle1_375000
37,913.4465942382812,453.9921569824219,0.9999939203262329,869.8487548828125,468.4027099609375,0.9999915361404419,903.636962890625,494.4308776855469,0.9999523162841797,771.3986206054688,615.954833984375,0.9999712705612183
38,918.72705078125,449.9425354003906,0.999961256980896,877.267822265625,463.6640930175781,0.9999525547027588,911.4973754882812,489.9573974609375,0.9996466636657715,774.1156005859375,605.1900024414062,0.9999477863311768
39,925.6341552734375,444.4372253417969,0.9999444484710693,878.2498779296875,456.6582946777344,0.9999727010726929,911.4973754882812,486.3961181640625,0.9999781847000122,775.395263671875,596.8175659179688,0.9999403953552246
40,925.6341552734375,437.7978210449219,0.9999865293502808,878.2498779296875,452.0411376953125,0.9999864101409912,911.4973754882812,480.10760498046875,0.9999877214431763,777.14501953125,591.8893432617188,0.9999319314956665
41,925.6341552734375,437.7978210449219,0.9999431371688843,878.2498779296875,452.0411376953125,0.9999796152114868,909.6776733398438,480.10760498046875,0.9998716115951538,777.14501953125,591.8893432617188,0.9997424483299255
42,920.3298950195312,437.7978210449219,0.9999773502349854,870.3912353515625,452.0411376953125,0.9999929666519165,904.3621826171875,480.10760498046875,0.9999662637710571,775.395263671875,591.8893432617188,0.9998972415924072
43,915.256103515625,439.9356994628906,0.9999933242797852,863.6240844726562,455.3271789550781,0.9999529123306274,899.0181884765625,482.4381103515625,0.9999927282333374,775.1857299804688,594.3418579101562,0.9999788999557495
44,915.256103515625,449.8174743652344,0.9999948740005493,863.6240844726562,462.3049011230469,0.9999326467514038,895.1862182617188,493.2571105957031,0.9998716115951538,770.7196044921875,597.5535888671875,0.999985933303833
45,915.256103515625,458.20819091796875,0.9999793767929077,863.6240844726562,469.82513427734375,0.9999735355377197,894.9929809570312,502.19085693359375,0.9999605417251587,767.0114135742188,601.4810791015625,0.9999176263809204
46,922.2905883789062,481.041748046875,0.9999428987503052,864.905029296875,477.34539794921875,0.9999485015869141,892.9404907226562,519.0007934570312,0.9999294281005859,764.4685668945312,601.4810791015625,0.9997885823249817
47,932.682373046875,510.734375,0.9999899864196777,877.0702514648438,491.0555419921875,0.9996545314788818,892.9404907226562,535.3004760742188,0.9999672174453735,759.0674438476562,601.4810791015625,0.999921441078186
48,943.7738037109375,537.6141357421875,0.9999603033065796,892.5794677734375,505.7759704589844,0.9997772574424744,892.9404907226562,552.9882202148438,0.9999316930770874,751.6668090820312,601.2807006835938,0.999935507774353
49,955.6961059570312,553.9076538085938,0.9998459815979004,899.6871948242188,516.7022705078125,0.9999885559082031,892.9404907226562,565.420166015625,0.9999951124191284,748.7227172851562,597.4133911132812,0.9999240636825562
50,955.6961059570312,567.2345581054688,0.9999737739562988,899.6871948242188,529.2396240234375,0.9999864101409912,892.9404907226562,577.8439331054688,0.9999853372573853,747.939453125,597.2763061523438,0.9999209642410278
51,955.6961059570312,576.4869384765625,0.9999784231185913,899.6871948242188,536.9644775390625,0.9999727010726929,889.9483032226562,586.4876708984375,0.9998371601104736,746.8161010742188,597.0816650390625,0.999924898147583
52,955.6961059570312,584.094482421875,0.9998910427093506,899.6871948242188,544.1526489257812,0.9999727010726929,889.048828125,591.8340454101562,0.9999840259552002,743.3417358398438,596.4610595703125,0.9999746084213257
53,955.6961059570312,589.6636352539062,0.9999301433563232,899.6871948242188,549.8040161132812,0.9999896287918091,888.4718017578125,599.5958251953125,0.9999837875366211,740.01318359375,595.8740234375,0.9999825954437256
54,954.45263671875,597.385009765625,0.99998939037323,903.80810546875,552.2998657226562,0.9999449253082275,888.2587890625,602.0130615234375,0.9998329877853394,740.01318359375,591.8082275390625,0.999923825263977
55,954.45263671875,603.4559936523438,0.9999525547027588,903.80810546875,556.471435546875,0.999596893787384,886.8248901367188,604.5330810546875,0.9999014139175415,740.01318359375,590.9327392578125,0.9999831914901733
56,954.45263671875,609.7084350585938,0.9999805688858032,903.80810546875,559.3334350585938,0.9999158382415771,883.606201171875,605.3032836914062,0.9999902248382568,741.7399291992188,590.1722412109375,0.9999525547027588
57,950.5310668945312,612.32080078125,0.9999946355819702,901.5872802734375,560.7109985351562,0.9999681711196899,879.119384765625,606.4639282226562,0.9999839067459106,741.7399291992188,590.1722412109375,0.9999490976333618
58,947.8020629882812,613.6531982421875,0.9999964237213135,901.5872802734375,561.3001708984375,0.9999769926071167,878.1370849609375,606.8828735351562,0.9999765157699585,741.9205322265625,589.5147705078125,0.9999321699142456
59,943.6813354492188,617.137939453125,0.9999481439590454,901.5872802734375,564.0089111328125,0.9999885559082031,878.0508422851562,608.1529541015625,0.999975323677063,741.7399291992188,588.88916015625,0.9999097585678101
60,933.97119140625,628.2308959960938,0.9999969005584717,903.5142211914062,571.2808227539062,0.9998505115509033,878.0508422851562,611.5220336914062,0.999983549118042,741.7399291992188,588.8568725585938,0.9999089241027832
61,926.18359375,644.707275390625,0.999980092048645,908.4581909179688,584.8701782226562,0.9999246597290039,878.0508422851562,619.0404663085938,0.9996988773345947,741.9205322265625,588.390380859375,0.9999147653579712
62,923.1121826171875,659.9910888671875,0.9999790191650391,914.0250854492188,603.1322021484375,0.9999644756317139,879.2716674804688,631.518310546875,0.9999194145202637,741.9332275390625,585.5667724609375,0.9999115467071533
63,920.3798217773438,677.5435180664062,0.9999891519546509,919.9864501953125,623.1675415039062,0.9999576807022095,881.7767944335938,646.8212280273438,0.9999903440475464,747.213623046875,578.5883178710938,0.9998754262924194
64,918.3543090820312,693.3986206054688,0.9999967813491821,920.1887817382812,644.0987548828125,0.9999934434890747,883.1083984375,662.1885375976562,0.9999948740005493,756.8125610351562,572.8038330078125,0.9997962117195129
65,914.6766967773438,710.9894409179688,0.9999949932098389,920.1887817382812,663.77197265625,0.999984860420227,883.1083984375,679.365966796875,0.9999899864196777,763.3903198242188,569.56591796875,0.9993509650230408
66,913.7193603515625,730.5365600585938,0.9999788999557495,920.1887817382812,685.5800170898438,0.9999046325683594,883.1083984375,700.3385009765625,0.9999592304229736,773.5933227539062,566.7252197265625,0.9999310970306396
67,913.7193603515625,746.6876220703125,0.9999163150787354,920.1887817382812,706.2593383789062,0.999993085861206,883.3020629882812,719.5113525390625,0.9999834299087524,788.3079833984375,566.7252197265625,0.9999438524246216
68,913.7193603515625,762.3272094726562,0.9998654127120972,920.1887817382812,722.9628295898438,0.9999951124191284,883.3020629882812,733.1470336914062,0.9999507665634155,805.8145751953125,566.7252197265625,0.9999628067016602
69,915.0665283203125,773.1074829101562,0.9999980926513672,926.2290649414062,734.9727172851562,0.9998819828033447,887.9164428710938,746.0896606445312,0.9999407529830933,817.1654663085938,573.2831420898438,0.9999595880508423
70,923.671142578125,773.1074829101562,0.9998708963394165,931.8409423828125,734.9727172851562,0.9999934434890747,892.9641723632812,746.0896606445312,0.9997065663337708,817.1654663085938,583.0389404296875,0.9999635219573975
71,927.1860961914062,773.1074829101562,0.9999797344207764,931.8409423828125,734.9727172851562,0.9999709129333496,894.2103881835938,746.0896606445312,0.9998898506164551,817.1654663085938,595.502685546875,0.9999881982803345
72,931.8232421875,766.6651000976562,0.9999955892562866,931.8409423828125,726.6151123046875,0.9999970197677612,894.2103881835938,744.9007568359375,0.9999423027038574,804.6549072265625,605.1365966796875,0.9999419450759888
73,934.818603515625,757.6911010742188,0.999992847442627,927.2139282226562,715.528564453125,0.9999170303344727,894.2103881835938,737.8323974609375,0.9999762773513794,794.6123657226562,609.1940307617188,0.9998915195465088
74,942.5205688476562,742.78955078125,0.9999822378158569,921.4283447265625,703.2990112304688,0.9999405145645142,892.6010131835938,733.9905395507812,0.999942421913147,784.2778930664062,614.7335205078125,0.9999525547027588
75,946.4810791015625,729.1139526367188,0.9999833106994629,912.294677734375,693.0034790039062,0.999991774559021,889.9833984375,729.3333740234375,0.9998449087142944,775.58837890625,616.9685668945312,0.9999146461486816
76,948.3157348632812,721.4768676757812,0.9999982118606567,909.6162719726562,684.114990234375,0.9997324347496033,889.9833984375,722.8910522460938,0.9999892711639404,769.341552734375,621.1126708984375,0.9999345541000366
77,949.4740600585938,713.2604370117188,0.9999589920043945,907.4371948242188,674.0528564453125,0.9999744892120361,889.9833984375,713.694580078125,0.9998688697814941,767.5795288085938,621.980224609375,0.9999059438705444
78,950.5599975585938,699.2201538085938,0.9999747276306152,906.8179931640625,667.0680541992188,0.999915361404419,890.5526123046875,708.2407836914062,0.999985933303833,766.2490234375,622.2451171875,0.9997937083244324
79,952.4667358398438,680.1356201171875,0.999961256980896,898.845947265625,653.8036499023438,0.9999388456344604,891.3247680664062,698.6753540039062,0.9997761845588684,763.1770629882812,623.2471923828125,0.9997504353523254
80,956.35693359375,663.4664916992188,0.9999617338180542,896.215087890625,643.7923583984375,0.9999794960021973,894.6968383789062,687.6533203125,0.9999507665634155,761.64990234375,623.7691650390625,0.9997672438621521
81,959.1011352539062,650.4974365234375,0.9999470710754395,894.8069458007812,634.9077758789062,0.999862790107727,894.6968383789062,679.4944458007812,0.9999709129333496,761.2197875976562,624.16748046875,0.9998424053192139
82,959.3721313476562,639.972900390625,0.9999713897705078,892.4061889648438,624.49462890625,0.9999270439147949,894.751220703125,670.8721313476562,0.9999374151229858,760.8109130859375,626.1029052734375,0.9999105930328369
83,959.4118041992188,633.5574951171875,0.9999380111694336,889.08837890625,618.5089721679688,0.9998958110809326,894.7060546875,666.1280517578125,0.9998568296432495,758.9223022460938,626.1038818359375,0.9999674558639526
84,959.3721313476562,625.6812133789062,0.9999912977218628,887.3505249023438,612.7955932617188,0.999984860420227,894.7060546875,659.8756713867188,0.9999681711196899,758.9141845703125,626.1038818359375,0.9999724626541138
85,959.1011352539062,617.0531005859375,0.9999771118164062,886.0813598632812,605.8494873046875,0.9999281167984009,894.7060546875,652.8223266601562,0.999810516834259,757.984130859375,626.1029052734375,0.9999688863754272
86,958.6484985351562,603.4666748046875,0.9999085664749146,879.6760864257812,600.7999877929688,0.9999110698699951,894.8291015625,645.46826171875,0.9999569654464722,757.9329833984375,625.4664916992188,0.999954104423523
87,958.6484985351562,594.0206298828125,0.9999570846557617,879.6760864257812,594.1026611328125,0.9999663829803467,895.7044067382812,639.4938354492188,0.9999403953552246,757.3703002929688,625.387939453125,0.9999741315841675
88,958.6484985351562,588.1659545898438,0.9998202919960022,879.6760864257812,588.5615844726562,0.9996747970581055,897.1323852539062,633.6871337890625,0.9998528957366943,757.3703002929688,625.387939453125,0.9999769926071167
89,964.9415283203125,586.3241577148438,0.9999592304229736,883.1795654296875,583.7716674804688,0.999966025352478,899.3094482421875,629.3093872070312,0.9999866485595703,757.3703002929688,625.4664916992188,0.9999747276306152
90,968.2008056640625,579.4257202148438,0.9999836683273315,888.9049072265625,579.8146362304688,0.9999682903289795,904.494384765625,622.8532104492188,0.9999450445175171,758.9520874023438,626.1275634765625,0.9999703168869019
91,977.686767578125,577.2107543945312,0.9999384880065918,893.600830078125,571.8372802734375,0.9993284940719604,907.6358032226562,617.6544189453125,0.9996856451034546,759.6605834960938,626.9902954101562,0.9999710321426392
92,977.8547973632812,574.6456298828125,0.999852180480957,895.5064697265625,568.4990844726562,0.9999039173126221,908.8079223632812,613.6131591796875,0.9999655485153198,760.7513427734375,628.0199584960938,0.9999575614929199
93,979.482177734375,568.8232421875,0.9997389912605286,895.8829345703125,565.5973510742188,0.9999269247055054,910.1737060546875,610.890625,0.9999728202819824,762.4456787109375,628.7943725585938,0.9999080896377563
94,979.482177734375,568.8179321289062,0.9996956586837769,896.1925659179688,561.1810913085938,0.9999563694000244,910.1737060546875,608.21533203125,0.9999451637268066,764.7733764648438,629.5042114257812,0.9999171495437622
95,978.380859375,568.8179321289062,0.9998449087142944,897.036376953125,560.9566650390625,0.99992835521698,910.1737060546875,608.21533203125,0.9999206066131592,768.612548828125,630.1029663085938,0.9999516010284424
96,979.482177734375,568.8232421875,0.9999504089355469,897.5009765625,560.9566650390625,0.9999407529830933,909.8870849609375,608.21533203125,0.9999511241912842,769.2456665039062,630.1029663085938,0.9999715089797974
97,978.5009155273438,570.9944458007812,0.9995481371879578,900.7473754882812,560.9566650390625,0.9999654293060303,907.2263793945312,608.8373413085938,0.9999604225158691,770.6701049804688,630.1029663085938,0.9999749660491943
98,978.5009155273438,580.0269165039062,0.9999295473098755,902.4421997070312,561.4239501953125,0.999980092048645,907.2263793945312,612.9235229492188,0.9999650716781616,772.0777587890625,630.0938720703125,0.9999810457229614
99,978.5009155273438,588.4019165039062,0.9994544386863708,903.8462524414062,566.6698608398438,0.9999748468399048,907.2263793945312,619.0538330078125,0.9997851252555847,772.6632080078125,630.0938720703125,0.9999803304672241
100,980.1213989257812,589.2980346679688,0.9973642230033875,906.3984985351562,572.0910034179688,0.999617338180542,907.7279052734375,626.6796875,0.999968409538269,775.56494140625,630.0938720703125,0.9999796152114868
101,978.5009155273438,596.3558959960938,0.9968999624252319,912.8001708984375,578.4814453125,0.9999746084213257,912.0134887695312,633.9111938476562,0.999876856803894,781.10107421875,631.0321044921875,0.9999181032180786
102,980.4841918945312,599.42138671875,0.2705242931842804,915.3257446289062,585.6407470703125,0.9999693632125854,914.6016845703125,642.6796264648438,0.9999854564666748,789.0393676757812,633.5504150390625,0.9999161958694458
103,645.2219848632812,596.600341796875,0.930658221244812,918.7080078125,591.063232421875,0.9999656677246094,917.777587890625,647.6716918945312,0.9999661445617676,796.99951171875,635.4608764648438,0.9997569918632507
104,640.4173583984375,596.600341796875,0.8710963129997253,918.7393798828125,596.1395874023438,0.9999903440475464,917.777587890625,652.913818359375,0.9999269247055054,801.2044677734375,636.4970703125,0.9999200105667114
105,640.4173583984375,596.600341796875,0.6490301489830017,918.7393798828125,597.10400390625,0.9999880790710449,917.777587890625,655.2109375,0.9999544620513916,804.8121948242188,636.6542358398438,0.999854564666748
106,988.7939453125,624.3237915039062,0.37161633372306824,918.7271728515625,598.0038452148438,0.9999854564666748,917.4257202148438,655.6829223632812,0.999968409538269,804.8121948242188,636.6542358398438,0.9998427629470825
107,987.855712890625,625.344482421875,0.588121771812439,918.7271728515625,598.0038452148438,0.9999783039093018,916.7532348632812,655.6829223632812,0.9999775886535645,804.8121948242188,636.6542358398438,0.9998582601547241
108,987.855712890625,625.67919921875,0.5152343511581421,916.2989501953125,598.0038452148438,0.9999833106994629,914.839599609375,655.8003540039062,0.9999758005142212,803.1263427734375,636.6542358398438,0.9998817443847656
109,987.855712890625,625.67919921875,0.9503951072692871,913.3684692382812,595.6720581054688,0.9999850988388062,911.7003784179688,655.8003540039062,0.9999285936355591,801.80712890625,636.4208374023438,0.9998934268951416
110,986.5536499023438,625.344482421875,0.6240164637565613,911.3883666992188,595.52099609375,0.9999687671661377,909.6476440429688,655.119140625,0.9999171495437622,799.8927001953125,636.4208374023438,0.9998705387115479
111,980.6896362304688,622.057373046875,0.9939576387405396,906.99658203125,595.2845458984375,0.9999352693557739,906.9326782226562,653.8170166015625,0.999916672706604,795.67041015625,637.4298095703125,0.9995180368423462
112,977.8167114257812,616.9490356445312,0.9973575472831726,899.461669921875,595.52099609375,0.9999831914901733,902.8876342773438,653.386962890625,0.9998860359191895,788.1939697265625,639.89111328125,0.9999698400497437
113,965.8497924804688,613.4060668945312,0.9999562501907349,887.0503540039062,595.52099609375,0.9999610185623169,895.979248046875,650.1207275390625,0.9997468590736389,774.0968627929688,647.4154663085938,0.9999544620513916
114,953.9192504882812,607.7662353515625,0.9999042749404907,875.1516723632812,598.32666015625,0.9999516010284424,887.7692260742188,650.081298828125,0.9998090863227844,760.9267578125,651.9729614257812,0.9997714161872864
115,937.8153686523438,604.3359985351562,0.9997817873954773,862.6178588867188,598.32666015625,0.9997674822807312,879.9856567382812,649.562744140625,0.9997907280921936,753.0194091796875,652.3089599609375,0.9999537467956543
116,925.7207641601562,596.6205444335938,0.9999810457229614,855.5350952148438,598.32666015625,0.9999474287033081,879.9856567382812,645.2865600585938,0.9999505281448364,746.8335571289062,654.1863403320312,0.999795138835907
117,914.1734008789062,581.444091796875,0.9999977350234985,852.26904296875,594.58349609375,0.9999901056289673,879.9856567382812,631.4882202148438,0.999942421913147,743.48828125,655.0516357421875,0.9999661445617676
118,904.064453125,562.9557495117188,0.9999847412109375,850.267333984375,583.9231567382812,0.9999665021896362,881.301513671875,615.0914916992188,0.9999651908874512,743.439208984375,655.600341796875,0.9999862909317017
119,897.4058227539062,546.1695556640625,0.9999951124191284,849.7173461914062,568.4869384765625,0.9998425245285034,883.1421508789062,597.3317260742188,0.9999827146530151,743.439208984375,655.600341796875,0.9999878406524658
120,893.8531494140625,534.3713989257812,0.9999666213989258,849.7173461914062,556.8048095703125,0.9998171925544739,883.6360473632812,583.3850708007812,0.9999613761901855,743.439208984375,655.2211303710938,0.9999732971191406
121,893.8531494140625,525.6012573242188,0.999629020690918,849.7173461914062,547.9380493164062,0.9999674558639526,884.244873046875,572.635498046875,0.999969482421875,746.3294677734375,655.2211303710938,0.9998778104782104
122,893.8531494140625,515.9381103515625,0.9999470710754395,850.9892578125,538.8184814453125,0.9999498128890991,887.6773681640625,561.8146362304688,0.9999819993972778,749.4061279296875,654.8525390625,0.9998918771743774
123,895.5459594726562,511.068603515625,0.9999562501907349,856.380859375,528.9396362304688,0.9999871253967285,892.0647583007812,551.8203125,0.9997863173484802,756.18310546875,654.6886596679688,0.9999855756759644
124,895.5459594726562,501.0199890136719,0.9999953508377075,857.5001220703125,521.4771118164062,0.9998571872711182,898.879638671875,542.3218994140625,0.9999873638153076,764.6233520507812,654.261474609375,0.9998598098754883
125,895.5459594726562,487.8199768066406,0.9999810457229614,857.5001220703125,512.7056884765625,0.9999290704727173,898.879638671875,528.4674682617188,0.9999933242797852,774.4695434570312,652.43701171875,0.999925971031189
126,882.4608764648438,466.111572265625,0.9999871253967285,857.5001220703125,501.7720031738281,0.9999827146530151,898.879638671875,511.42578125,0.9999923706054688,786.1731567382812,651.384765625,0.9999712705612183
127,870.001708984375,448.63995361328125,0.9999715089797974,849.5413208007812,487.6024169921875,0.9999561309814453,894.461181640625,491.7393798828125,0.999855637550354,801.8370361328125,649.6676025390625,0.9999521970748901
128,859.361572265625,431.731201171875,0.9998958110809326,840.8837890625,472.1968078613281,0.9999233484268188,885.8953857421875,471.81585693359375,0.9999690055847168,822.2744140625,642.8834838867188,0.9998902082443237
129,853.2077026367188,416.9853210449219,0.9999793767929077,835.2775268554688,456.9028015136719,0.9999419450759888,879.5087890625,452.5710144042969,0.9999915361404419,846.164306640625,632.388427734375,0.9992583394050598
130,850.412841796875,403.1394958496094,0.9999849796295166,834.468505859375,441.922607421875,0.9997959733009338,878.8428344726562,436.66595458984375,0.999954342842102,869.3117065429688,614.5973510742188,0.9999779462814331
131,849.6279907226562,390.1279296875,0.9999903440475464,834.468505859375,429.3968505859375,0.9998258948326111,878.8428344726562,421.6138000488281,0.999943733215332,878.3648071289062,599.5282592773438,0.9999182224273682
132,849.5084228515625,378.1569519042969,0.9999663829803467,833.8032836914062,422.9796142578125,0.999963641166687,878.7861938476562,413.643310546875,0.9999432563781738,881.6624145507812,589.3994750976562,0.9999724626541138
