scorer,DLC_mobnet_100_C57Feb13shuffle1_375000,DLC_mobnet_100_C57Feb13shuffle1_375000,DLC_mobnet_100_C57Feb13shuffle1_375000,DLC_mobnet_100_C57Feb13shuffle1_375000,DLC_mobnet_100_C57Feb13shuffle1_375000,DLC_mobnet_100_C57Feb13shuffle1_375000,DLC_mobnet_100_C57Feb13shuffle1_375000,DLC_mobnet_100_C57Feb13shuffle1_375000,DLC_mobnet_100_C57Feb13shuffle1_375000,DLC_mobnet_100_C57Feb13shuffle1_375000,DLC_mobnet_100_C57Feb13shuffle1_375000,DLC_mobnet_100_C57Feb13shuffle1_375000
37,985.116943359375,243.4091339111328,0.9996562004089355,906.52783203125,222.17762756347656,0.999580442905426,909.0590209960938,267.3686828613281,0.9991683959960938,880.30126953125,270.2244567871094,0.9998512268066406
38,985.3556518554688,243.32498168945312,0.999813973903656,906.0431518554688,222.04171752929688,0.9994484782218933,909.0590209960938,267.3686828613281,0.999316930770874,880.2314453125,270.2731018066406,0.9998258948326111
39,985.116943359375,243.01548767089844,0.9997588992118835,905.8245239257812,221.979736328125,0.9994412064552307,908.9613647460938,267.33514404296875,0.9993733763694763,880.2102661132812,270.2731018066406,0.9998072981834412
40,984.9229125976562,243.01548767089844,0.9995800852775574,905.609375,221.80615234375,0.9995154142379761,908.9613647460938,267.22821044921875,0.9995847344398499,879.9570922851562,270.2731018066406,0.9998513460159302
41,984.1941528320312,239.61050415039062,0.9996403455734253,903.2517700195312,219.8282470703125,0.9998703002929688,906.9282836914062,265.31976318359375,0.9996246099472046,877.963623046875,271.8929748535156,0.99986732006073
42,976.5571899414062,221.79437255859375,0.9997054934501648,898.0677490234375,207.81759643554688,0.9999802112579346,905.1470336914062,254.18408203125,0.9989257454872131,872.7847290039062,276.9586181640625,0.9999538660049438
43,958.18408203125,195.2239990234375,0.9999549388885498,887.4962768554688,195.33023071289062,0.9999920129776001,904.61669921875,236.14541625976562,0.9999064207077026,869.1072387695312,281.1370544433594,0.9999284744262695
44,943.9232177734375,163.44989013671875,0.9999778270721436,876.6336059570312,191.14495849609375,0.9995576739311218,904.61669921875,221.0265350341797,0.9997382760047913,865.5502319335938,283.74554443359375,0.9999703168869019
45,925.3902587890625,142.88230895996094,0.9998676776885986,868.7371826171875,189.01478576660156,0.9998714923858643,904.61669921875,211.1961212158203,0.9988521337509155,865.3993530273438,285.8575134277344,0.9999719858169556
46,903.3352661132812,127.55671691894531,0.9999483823776245,867.8746948242188,187.58248901367188,0.9999083280563354,909.9645385742188,192.42874145507812,0.9997488856315613,865.3993530273438,286.68463134765625,0.999984622001648
47,886.8239135742188,118.89331817626953,0.9999933242797852,867.7330322265625,181.3406982421875,0.9999829530715942,909.9645385742188,176.35345458984375,0.9999884366989136,865.5502319335938,288.1779479980469,0.9999864101409912
48,881.0872802734375,114.10089874267578,0.9999910593032837,866.7967529296875,175.4633026123047,0.9999146461486816,909.9645385742188,168.90673828125,0.9997479319572449,865.80615234375,288.4265441894531,0.9999908208847046
49,875.3059692382812,107.89192962646484,0.9998239874839783,864.3395385742188,167.9973907470703,0.9998214840888977,906.6239013671875,159.1004638671875,0.9998824596405029,868.4353637695312,288.4265441894531,0.999994158744812
50,873.0771484375,104.56614685058594,0.9999874830245972,858.3110961914062,158.83509826660156,0.99991774559021,901.8209228515625,147.13787841796875,0.9999898672103882,870.0875854492188,288.4265441894531,0.9999890327453613
51,873.0771484375,95.53373718261719,0.9999659061431885,857.136474609375,144.56434631347656,0.9999614953994751,898.260009765625,133.5594482421875,0.999994158744812,871.6470947265625,288.3556213378906,0.9999690055847168
52,873.0771484375,85.11595916748047,0.9999804496765137,857.0277099609375,130.52975463867188,0.999983549118042,898.1254272460938,123.26611328125,0.9999152421951294,874.74462890625,286.7361755371094,0.9998171925544739
53,873.0771484375,72.65225982666016,0.9999102354049683,856.604736328125,119.65962982177734,0.9999380111694336,897.8418579101562,111.90036010742188,0.9999929666519165,876.7821044921875,285.1100769042969,0.9998706579208374
54,873.7872314453125,55.93675231933594,0.9999520778656006,856.2432250976562,104.01514434814453,0.9999607801437378,897.6392822265625,96.61382293701172,0.9999945163726807,880.1537475585938,280.072021484375,0.9999655485153198
55,874.6152954101562,40.36735534667969,0.9999271631240845,856.2432250976562,88.41082763671875,0.9999713897705078,897.4662475585938,81.8586654663086,0.9999912977218628,883.525146484375,271.6205749511719,0.9999899864196777
56,876.2311401367188,33.93711471557617,0.9999212026596069,856.2432250976562,78.07299041748047,0.9999665021896362,897.4662475585938,71.85334014892578,0.9998739957809448,888.6293334960938,264.2201843261719,0.9999139308929443
57,890.3685913085938,30.122089385986328,0.9997019171714783,858.3814697265625,67.91401672363281,0.9999706745147705,897.4662475585938,65.50293731689453,0.9999922513961792,891.6369018554688,261.0705871582031,0.9999281167984009
58,903.3715209960938,26.515621185302734,0.9998268485069275,865.025146484375,60.72395706176758,0.9999500513076782,904.8824462890625,62.095947265625,0.9998007416725159,894.5921630859375,256.5035400390625,0.9999432563781738
59,907.5277099609375,20.129682540893555,0.9997143149375916,871.0327758789062,53.928218841552734,0.9999877214431763,909.242431640625,56.15116882324219,0.9996693134307861,896.6624145507812,252.14732360839844,0.9999587535858154
60,913.7313842773438,19.445863723754883,0.9998168349266052,872.7868041992188,47.99531555175781,0.9999794960021973,911.5176391601562,52.517494201660156,0.9999562501907349,899.0449829101562,245.72821044921875,0.9999885559082031
61,925.5645751953125,16.38867950439453,0.9999186992645264,877.4627075195312,44.17082977294922,0.9995749592781067,915.4357299804688,52.19289016723633,0.9999254941940308,901.2814331054688,243.25283813476562,0.9999918937683105
62,925.5645751953125,15.462425231933594,0.9998019337654114,877.4627075195312,44.17082977294922,0.9999243021011353,916.943603515625,51.11166763305664,0.9998040795326233,902.7265014648438,240.84857177734375,0.999981164932251
63,925.5645751953125,15.462425231933594,0.9975511431694031,877.4627075195312,44.17082977294922,0.9999405145645142,916.943603515625,51.11166763305664,0.9999065399169922,903.6632690429688,240.44232177734375,0.9999592304229736
64,918.0016479492188,15.462425231933594,0.9989542961120605,875.8270263671875,46.224002838134766,0.999922513961792,916.943603515625,51.11166763305664,0.99997878074646,903.6666259765625,239.97357177734375,0.9999666213989258
65,897.2725830078125,17.97555923461914,0.9999206066131592,870.107666015625,54.707305908203125,0.9999822378158569,910.5006103515625,51.11166763305664,0.9999580383300781,903.9739379882812,239.91566467285156,0.999964714050293
66,865.3944091796875,31.708759307861328,0.9998461008071899,850.0862426757812,69.48602294921875,0.9999494552612305,892.8623046875,53.77671432495117,0.9997726082801819,904.9595336914062,239.52838134765625,0.9999184608459473
67,833.649658203125,42.132530212402344,0.9999090433120728,833.6724243164062,83.78111267089844,0.9999734163284302,870.330810546875,58.65903091430664,0.9999016523361206,906.3672485351562,238.71331787109375,0.9997945427894592
68,810.4570922851562,53.081844329833984,0.9998582601547241,821.2785034179688,89.79808807373047,0.9999620914459229,851.3974609375,59.10507583618164,0.9999884366989136,907.352294921875,237.60496520996094,0.9997274279594421
69,790.0576171875,53.081844329833984,0.9999445676803589,809.6766967773438,89.79808807373047,0.9997865557670593,836.2273559570312,59.10507583618164,0.9999735355377197,910.5928955078125,232.4777374267578,0.9999479055404663
70,778.7898559570312,53.081844329833984,0.999951958656311,800.4238891601562,89.79808807373047,0.9999608993530273,824.7134399414062,59.10507583618164,0.9997929930686951,921.6131591796875,217.7391815185547,0.9998573064804077
71,765.4041748046875,48.33757781982422,0.9999265670776367,790.2842407226562,86.546875,0.9999583959579468,812.6770629882812,53.0733642578125,0.9999581575393677,928.69189453125,198.04531860351562,0.9999841451644897
72,749.9886474609375,44.43933868408203,0.9997765421867371,777.8330688476562,80.51891326904297,0.9999346733093262,796.516845703125,46.06231689453125,0.99982088804245,930.3731079101562,183.1711883544922,0.9999806880950928
73,736.9456176757812,44.43933868408203,0.9999533891677856,764.3387451171875,77.79827880859375,0.9998067021369934,780.4452514648438,40.80428695678711,0.9998562335968018,930.3731079101562,165.0657958984375,0.9999901056289673
74,722.2603149414062,44.43933868408203,0.999929666519165,753.44140625,77.79827880859375,0.9999762773513794,766.5556640625,40.80428695678711,0.999945878982544,930.3731079101562,145.69943237304688,0.9999921321868896
75,703.568115234375,48.17085266113281,0.9999433755874634,740.2288208007812,77.79827880859375,0.9999685287475586,746.4725341796875,40.80428695678711,0.9998606443405151,926.9423217773438,127.82359313964844,0.9999494552612305
76,686.94140625,53.59294128417969,0.9999637603759766,725.1200561523438,80.58984375,0.99998939037323,729.3828735351562,41.51066589355469,0.999783456325531,913.0955810546875,116.88059997558594,0.9999879598617554
77,674.9725341796875,58.43956756591797,0.9999547004699707,711.755859375,81.97525024414062,0.9999872446060181,712.6068115234375,42.53264617919922,0.9997120499610901,898.1157836914062,108.27421569824219,0.9999586343765259
78,656.9508056640625,59.19926452636719,0.9999076128005981,696.4270629882812,82.2914047241211,0.9999849796295166,698.6734619140625,44.490360260009766,0.9994968175888062,886.4352416992188,97.80547332763672,0.9999872446060181
79,640.2596435546875,59.279632568359375,0.999866247177124,679.230224609375,83.94539642333984,0.999987006187439,684.8361206054688,46.5780029296875,0.9997406601905823,877.2611083984375,88.02691650390625,0.999933123588562
80,628.2496337890625,59.93061447143555,0.9999507665634155,666.4493408203125,85.82621002197266,0.9999610185623169,671.8900146484375,47.37567901611328,0.9999666213989258,866.5673828125,76.99391174316406,0.9999727010726929
81,613.2714233398438,62.868804931640625,0.9999740123748779,652.2191772460938,87.88713073730469,0.9999455213546753,657.0779418945312,49.88372802734375,0.9999886751174927,856.119873046875,63.4615478515625,0.9999617338180542
82,598.2652587890625,63.072967529296875,0.9999704360961914,636.1737670898438,89.81192016601562,0.9999247789382935,640.3948364257812,51.37205123901367,0.9999887943267822,838.8931274414062,52.101558685302734,0.9999868869781494
83,581.1959228515625,64.23380279541016,0.9999872446060181,618.2089233398438,89.81192016601562,0.9999204874038696,621.2819213867188,52.38174819946289,0.9999277591705322,822.0477294921875,46.33143615722656,0.9999759197235107
84,561.4578247070312,64.74608612060547,0.999976396560669,600.3350219726562,89.81192016601562,0.9999626874923706,602.0635375976562,52.38174819946289,0.9999294281005859,806.647705078125,45.48297882080078,0.9999098777770996
85,546.2576904296875,66.91682434082031,0.9999740123748779,585.1695556640625,90.32506561279297,0.9999426603317261,585.7421264648438,52.530433654785156,0.9999402761459351,795.6990966796875,45.48297882080078,0.9998730421066284
86,534.9155883789062,67.21259307861328,0.9999918937683105,573.2702026367188,91.74663543701172,0.999956488609314,572.744873046875,54.2201042175293,0.9999587535858154,780.803955078125,45.48297882080078,0.9999022483825684
87,520.0742797851562,75.08830261230469,0.9999125003814697,559.9927978515625,94.42942810058594,0.9999873638153076,556.6174926757812,55.63516616821289,0.9999455213546753,761.22216796875,48.96335220336914,0.9999589920043945
88,498.8138427734375,75.08830261230469,0.9999325275421143,541.6973266601562,97.65312957763672,0.9999885559082031,540.1844482421875,57.9184455871582,0.9997509121894836,740.6866455078125,54.057525634765625,0.9999459981918335
89,480.57574462890625,75.08830261230469,0.9998615980148315,519.2618408203125,97.74417114257812,0.999993085861206,520.2725830078125,59.003456115722656,0.9998281002044678,722.9675903320312,54.057525634765625,0.9999686479568481
90,465.99542236328125,74.60443878173828,0.9998998641967773,504.44158935546875,97.77164459228516,0.9999866485595703,507.5797119140625,59.003456115722656,0.9996086955070496,706.0149536132812,54.057525634765625,0.9999878406524658
91,450.88873291015625,74.60443878173828,0.9999324083328247,488.9851379394531,98.17830657958984,0.9999822378158569,494.2934265136719,59.47343063354492,0.9997922778129578,694.7999877929688,48.247039794921875,0.9999845027923584
92,437.5979309082031,74.60443878173828,0.9999769926071167,477.3350524902344,98.97815704345703,0.9999823570251465,479.462890625,59.54349136352539,0.99992835521698,683.1376953125,45.98980712890625,0.9998002648353577
93,425.42950439453125,76.27278900146484,0.9998849630355835,465.64337158203125,99.69805145263672,0.9999954700469971,468.4949035644531,60.15907669067383,0.9999368190765381,668.9009399414062,45.41231918334961,0.9998887777328491
94,412.0865173339844,81.68675231933594,0.9999589920043945,450.9756774902344,104.18436431884766,0.9999892711639404,452.44427490234375,65.32261657714844,0.9999884366989136,653.1600341796875,44.760128021240234,0.9998465776443481
95,394.7113037109375,86.29173278808594,0.999935507774353,432.4202880859375,106.5640640258789,0.9999901056289673,432.74005126953125,66.8882827758789,0.9999904632568359,630.2158813476562,44.760128021240234,0.9999431371688843
96,376.5815734863281,86.29173278808594,0.9999407529830933,416.4191589355469,106.5640640258789,0.9999845027923584,412.8878173828125,66.8882827758789,0.9999549388885498,613.7048950195312,45.98980712890625,0.9999288320541382
97,360.798828125,86.29173278808594,0.9999752044677734,404.2491149902344,106.5640640258789,0.9999790191650391,401.3116149902344,66.8882827758789,0.9999929666519165,599.8232421875,47.497764587402344,0.9999672174453735
98,346.8002624511719,83.18440246582031,0.999945878982544,389.2206115722656,104.73667907714844,0.9999788999557495,386.4404602050781,66.21244049072266,0.9999922513961792,588.6714477539062,53.61469268798828,0.9999536275863647
99,329.64898681640625,79.6681900024414,0.9999160766601562,370.71270751953125,101.77046203613281,0.9999940395355225,368.4071960449219,63.27633285522461,0.9999696016311646,573.0501098632812,59.1765251159668,0.9999163150787354
100,309.39215087890625,76.46842956542969,0.9999374151229858,351.992431640625,100.05330657958984,0.9999933242797852,353.2909851074219,60.57975769042969,0.9999217987060547,557.9776000976562,65.29745483398438,0.9999614953994751
101,287.3537902832031,76.46842956542969,0.9997124075889587,330.24993896484375,100.05330657958984,0.9999781847000122,332.7657165527344,60.57975769042969,0.9996252059936523,543.4251098632812,65.29745483398438,0.9999645948410034
102,267.2547912597656,76.46842956542969,0.9997437596321106,308.0766906738281,100.05330657958984,0.9999946355819702,311.35870361328125,60.57975769042969,0.999811589717865,520.9557495117188,65.29745483398438,0.9998325109481812
103,249.00672912597656,77.03035736083984,0.9998675584793091,287.98016357421875,101.57966613769531,0.9999871253967285,291.1901550292969,62.72882080078125,0.9999700784683228,496.080322265625,64.94499969482422,0.9999860525131226
104,225.95974731445312,82.32613372802734,0.9999769926071167,261.9180603027344,104.81858825683594,0.9999752044677734,264.2738342285156,65.63240051269531,0.9999263286590576,465.6435852050781,54.492835998535156,0.9999768733978271
105,203.67909240722656,84.77873229980469,0.9999157190322876,242.34368896484375,104.81858825683594,0.9999876022338867,239.99559020996094,65.81529235839844,0.9999856948852539,445.48797607421875,54.492835998535156,0.9999492168426514
106,184.69618225097656,84.77873229980469,0.9999567270278931,224.0696258544922,104.81858825683594,0.999985933303833,220.9432830810547,65.81529235839844,0.9999246597290039,427.9206237792969,54.492835998535156,0.9999524354934692
107,160.89674377441406,84.77873229980469,0.9999561309814453,200.7010498046875,104.27238464355469,0.9999719858169556,197.11163330078125,65.9443359375,0.9999737739562988,407.4301452636719,63.19319534301758,0.9999732971191406
108,136.44976806640625,81.23973846435547,0.9999734163284302,171.43907165527344,104.27238464355469,0.9999759197235107,171.2268524169922,65.81529235839844,0.999860405921936,381.8057861328125,74.49237060546875,0.9999328851699829
109,117.78205871582031,81.1495590209961,0.9999488592147827,152.3787078857422,104.27238464355469,0.9999333620071411,155.22702026367188,65.79898071289062,0.9998891353607178,363.6370544433594,77.97698974609375,0.9999247789382935
110,101.06930541992188,81.1495590209961,0.9999878406524658,137.221923828125,104.57598876953125,0.9999216794967651,141.283203125,65.79898071289062,0.999854326248169,351.11322021484375,77.97698974609375,0.9999837875366211
111,82.90145111083984,81.23973846435547,0.9999780654907227,117.62003326416016,104.89918518066406,0.9999758005142212,123.22886657714844,65.9443359375,0.9998898506164551,331.5143127441406,77.97698974609375,0.9998630285263062
112,63.73534393310547,81.57335662841797,0.9999604225158691,98.24360656738281,104.89918518066406,0.9999843835830688,102.3197250366211,65.79898071289062,0.9999709129333496,308.2088623046875,67.67960357666016,0.9999903440475464
113,43.993892669677734,83.24076843261719,0.9999544620513916,78.27410888671875,104.8597640991211,0.9999752044677734,81.08861541748047,65.79898071289062,0.999985933303833,282.8200988769531,58.9754753112793,0.999815046787262
114,31.268266677856445,83.24076843261719,0.9999520778656006,72.55260467529297,104.57598876953125,0.9999792575836182,75.12696838378906,65.40640258789062,0.9999827146530151,269.3711853027344,58.9754753112793,0.9999159574508667
115,31.008506774902344,83.24076843261719,0.9999557733535767,72.55260467529297,102.7574234008789,0.9999918937683105,75.12696838378906,63.36521530151367,0.9999551773071289,260.67926025390625,58.9754753112793,0.9999434947967529
116,30.86585807800293,82.32086181640625,0.9999406337738037,72.55260467529297,102.7574234008789,0.9999775886535645,75.12696838378906,63.36521530151367,0.9995971322059631,259.57110595703125,60.14752960205078,0.9999631643295288
117,30.86585807800293,82.32086181640625,0.9999560117721558,75.74102783203125,102.7574234008789,0.9999686479568481,77.89131927490234,63.36521530151367,0.9998834133148193,258.3544006347656,60.95023727416992,0.9999828338623047
118,25.368497848510742,82.32086181640625,0.9999326467514038,75.84403991699219,105.78499603271484,0.9998914003372192,79.3438949584961,65.13056182861328,0.9999579191207886,256.8033752441406,61.814903259277344,0.9999665021896362
119,24.90386390686035,92.08746337890625,0.9998856782913208,83.46350860595703,112.33358764648438,0.9999945163726807,79.3438949584961,67.11186218261719,0.9999921321868896,251.73289489746094,62.09435272216797,0.9998257756233215
120,24.164310455322266,96.11078643798828,0.9999227523803711,84.14231872558594,115.2972183227539,0.9999940395355225,79.4736328125,70.41941833496094,0.9999819993972778,251.3346405029297,62.09435272216797,0.9998520612716675
121,18.566570281982422,96.11078643798828,0.9999423027038574,84.14231872558594,115.2972183227539,0.9999929666519165,79.4736328125,70.41941833496094,0.9999642372131348,250.79408264160156,62.236427307128906,0.9998257756233215
122,14.886727333068848,96.11078643798828,0.9997045397758484,84.14231872558594,115.2972183227539,0.9999951124191284,79.02845001220703,70.41941833496094,0.9999816417694092,250.79408264160156,62.51359939575195,0.9998106360435486
123,13.607831001281738,91.7086410522461,0.9978651404380798,81.50617980957031,114.0319595336914,0.9999958276748657,78.89324951171875,68.27374267578125,0.9999868869781494,249.87364196777344,62.51359939575195,0.9998488426208496
124,6.879239559173584,79.98304748535156,0.9029535055160522,75.37918090820312,109.90179443359375,0.9998961687088013,78.54188537597656,65.77375793457031,0.9999693632125854,246.6150665283203,62.86891555786133,0.999976634979248
125,5.192152500152588,79.35549926757812,0.011516635306179523,71.99311065673828,109.45589447021484,0.9999294281005859,78.1454849243164,64.46263122558594,0.9997557997703552,242.19139099121094,66.5185317993164,0.9999927282333374
126,5.105343818664551,78.33161163330078,0.048051994293928146,71.10240173339844,107.85086822509766,0.9999438524246216,77.84414672851562,62.69380187988281,0.9997617602348328,235.83709716796875,76.10530090332031,0.9997822642326355
127,4.965863227844238,78.29409790039062,0.011671505868434906,68.75440216064453,107.75735473632812,0.9999551773071289,77.08599090576172,61.895652770996094,0.9998735189437866,234.90643310546875,83.8936996459961,0.9999423027038574
128,5.0155744552612305,76.1479721069336,0.01437245775014162,66.29264831542969,107.65797424316406,0.9999746084213257,75.18721771240234,61.64952850341797,0.9996252059936523,232.37057495117188,83.8936996459961,0.9999126195907593
129,4.965863227844238,76.1479721069336,0.01898256130516529,66.0997085571289,104.94674682617188,0.9999796152114868,75.05924224853516,57.8826904296875,0.9997251629829407,228.81304931640625,83.8936996459961,0.9999915361404419
130,4.965863227844238,75.37523651123047,0.011813031509518623,63.37738037109375,104.65352630615234,0.9999492168426514,69.17794799804688,55.9692268371582,0.9999794960021973,226.34437561035156,78.66839599609375,0.9999865293502808
