scorer,DLC_mobnet_100_C57Feb13shuffle1_375000,DLC_mobnet_100_C57Feb13shuffle1_375000,DLC_mobnet_100_C57Feb13shuffle1_375000,DLC_mobnet_100_C57Feb13shuffle1_375000,DLC_mobnet_100_C57Feb13shuffle1_375000,DLC_mobnet_100_C57Feb13shuffle1_375000,DLC_mobnet_100_C57Feb13shuffle1_375000,DLC_mobnet_100_C57Feb13shuffle1_375000,DLC_mobnet_100_C57Feb13shuffle1_375000,DLC_mobnet_100_C57Feb13shuffle1_375000,DLC_mobnet_100_C57Feb13shuffle1_375000,DLC_mobnet_100_C57Feb13shuffle1_375000
bodyparts,Focinho,Focinho,Focinho,OrelhaE,OrelhaE,OrelhaE,OrelhaD,OrelhaD,OrelhaD,Rabo,Rabo,Rabo
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
37,913.4465942382812,453.9921569824219,0.9999939203262329,869.8487548828125,468.4027099609375,0.9999915361404419,903.636962890625,494.4308776855469,0.9999523162841797,771.3986206054688,615.954833984375,0.9999712705612183
38,918.72705078125,449.9425354003906,0.999961256980896,877.267822265625,463.6640930175781,0.9999525547027588,911.4973754882812,489.9573974609375,0.9996466636657715,774.1156005859375,605.1900024414062,0.9999477863311768
39,928.328125,444.4372253417969,0.9999444484710693,884.4370727539062,456.6582946777344,0.9999727010726929,914.7368774414062,486.3961181640625,0.9999781847000122,777.4354248046875,596.8175659179688,0.9999403953552246
40,927.6240234375,437.7978210449219,0.9999865293502808,881.8037719726562,452.0411376953125,0.9999864101409912,913.7883911132812,480.10760498046875,0.9999877214431763,775.395263671875,589.9559326171875,0.9999319314956665
41,925.6341552734375,434.41265869140625,0.9999431371688843,878.2498779296875,449.28717041015625,0.9999796152114868,909.6776733398438,478.49444580078125,0.9998716115951538,777.4697265625,589.8795776367188,0.9997424483299255
42,920.3298950195312,435.0032653808594,0.9999773502349854,870.3912353515625,452.0059509277344,0.9999929666519165,904.3621826171875,479.48138427734375,0.9999662637710571,777.14501953125,591.8893432617188,0.9998972415924072
43,913.6536865234375,439.9356994628906,0.9999933242797852,863.6240844726562,455.3271789550781,0.9999529123306274,899.0181884765625,482.4381103515625,0.9999927282333374,775.1857299804688,594.3418579101562,0.9999788999557495
44,915.256103515625,449.8174743652344,0.9999948740005493,861.8251342773438,462.3049011230469,0.9999326467514038,895.1862182617188,493.2571105957031,0.9998716115951538,770.7196044921875,597.5535888671875,0.999985933303833
45,915.2269287109375,458.20819091796875,0.9999793767929077,861.908447265625,469.82513427734375,0.9999735355377197,894.9929809570312,502.19085693359375,0.9999605417251587,767.0114135742188,601.4810791015625,0.9999176263809204
46,922.2905883789062,481.041748046875,0.9999428987503052,864.905029296875,477.34539794921875,0.9999485015869141,889.0648193359375,519.0007934570312,0.9999294281005859,764.4685668945312,606.81591796875,0.9997885823249817
47,932.682373046875,510.734375,0.9999899864196777,877.0702514648438,491.0555419921875,0.9996545314788818,887.01513671875,535.3004760742188,0.9999672174453735,759.0674438476562,605.9058837890625,0.999921441078186
48,943.7738037109375,537.6141357421875,0.9999603033065796,892.5794677734375,505.7759704589844,0.9997772574424744,892.9404907226562,552.9882202148438,0.9999316930770874,751.6668090820312,601.2807006835938,0.999935507774353
49,957.9249877929688,553.9076538085938,0.9998459815979004,903.3972778320312,516.7022705078125,0.9999885559082031,897.9672241210938,565.420166015625,0.9999951124191284,747.939453125,597.4133911132812,0.9999240636825562
50,958.8157958984375,567.2345581054688,0.9999737739562988,902.4725952148438,529.2396240234375,0.9999864101409912,893.2009887695312,577.8439331054688,0.9999853372573853,748.7227172851562,597.2763061523438,0.9999209642410278
51,955.6961059570312,576.4869384765625,0.9999784231185913,899.6871948242188,536.9644775390625,0.9999727010726929,889.9483032226562,586.4876708984375,0.9998371601104736,746.8161010742188,595.8740234375,0.999924898147583
52,954.2257690429688,584.094482421875,0.9998910427093506,899.009521484375,544.1526489257812,0.9999727010726929,888.2587890625,591.8340454101562,0.9999840259552002,743.3417358398438,597.0816650390625,0.9999746084213257
53,953.8753051757812,589.6636352539062,0.9999301433563232,898.8142700195312,549.8040161132812,0.9999896287918091,886.8248901367188,599.5958251953125,0.9999837875366211,740.01318359375,596.4610595703125,0.9999825954437256
54,959.9314575195312,597.385009765625,0.99998939037323,905.278564453125,552.2998657226562,0.9999449253082275,889.048828125,602.0130615234375,0.9998329877853394,736.3709106445312,590.0862426757812,0.999923825263977
55,960.2816772460938,603.4559936523438,0.9999525547027588,905.3131713867188,556.471435546875,0.999596893787384,888.4718017578125,604.5330810546875,0.9999014139175415,739.2700805664062,591.8082275390625,0.9999831914901733
56,954.45263671875,609.7084350585938,0.9999805688858032,903.80810546875,559.3334350585938,0.9999158382415771,883.606201171875,605.3032836914062,0.9999902248382568,742.6638793945312,590.9327392578125,0.9999525547027588
57,950.5310668945312,612.32080078125,0.9999946355819702,901.5436401367188,560.7109985351562,0.9999681711196899,879.119384765625,606.4639282226562,0.9999839067459106,742.137451171875,590.1722412109375,0.9999490976333618
58,947.8020629882812,613.6531982421875,0.9999964237213135,899.5274047851562,561.3001708984375,0.9999769926071167,878.1370849609375,606.8828735351562,0.9999765157699585,741.7399291992188,589.5147705078125,0.9999321699142456
59,943.6813354492188,617.137939453125,0.9999481439590454,901.5872802734375,564.0089111328125,0.9999885559082031,876.926513671875,608.1529541015625,0.999975323677063,741.6165161132812,588.88916015625,0.9999097585678101
60,933.97119140625,628.2308959960938,0.9999969005584717,903.5142211914062,571.2808227539062,0.9998505115509033,876.2002563476562,611.5220336914062,0.999983549118042,741.9205322265625,588.8568725585938,0.9999089241027832
