900.093	1995
900.21	2564.9
900.328	2535.79
900.446	2476.69
900.564	2421.59
900.682	2547.48
900.799	2587.38
900.917	2580.28
901.035	2509.17
901.153	2528.07
901.27	2597.97
901.388	2706.86
901.506	2654.76
901.624	2673.65
901.741	2616.55
901.859	2658.45
901.977	2594.34
902.095	2663.24
902.212	2703.14
902.33	2677.03
902.448	2636.93
902.566	2721.83
902.683	2651.72
902.801	2712.62
902.919	2711.52
903.036	2708.41
903.154	2696.31
903.272	2710.21
903.39	2648.1
903.507	2708
903.625	2683.9
903.743	2674.79
903.86	2649.69
903.978	2760.58
904.096	2671.48
904.213	2718.38
904.331	2698.27
904.449	2715.17
904.566	2719.07
904.684	2765.96
904.802	2699.86
904.919	2747.76
905.037	2768.65
905.155	2782.55
905.272	2745.45
905.39	2718.34
905.507	2698.24
905.625	2741.14
905.743	2665.03
905.86	2702.93
905.978	2651.83
906.096	2728.72
906.213	2685.62
906.331	2828.52
906.448	2859.41
906.566	2810.31
906.683	2724.2
906.801	2813.1
906.919	2802
907.036	2843.89
907.154	2795.79
907.271	2762.69
907.389	2712.58
907.506	2684.48
907.624	2689.38
907.742	2771.27
907.859	2706.17
907.977	2750.07
908.094	2684.96
908.212	2823.86
908.329	2812.76
908.447	2794.65
908.564	2778.55
908.682	2771.45
908.799	2722.34
908.917	2754.24
909.034	2708.14
909.152	2813.03
909.269	2837.93
909.387	2799.82
909.504	2729.72
909.622	2699.62
909.739	2662.51
909.857	2800.41
909.974	2704.31
910.092	2851.2
910.209	2871.1
910.327	2789
910.444	2725.89
910.561	2838.79
910.679	2855.69
910.796	2888.58
910.914	2775.48
911.031	2705.38
911.149	2686.27
911.266	2750.17
911.383	2784.06
911.501	2869.96
911.618	2789.86
911.736	2733.75
911.853	2699.65
911.971	2818.55
912.088	2735.44
912.205	2723.34
912.323	2743.24
912.44	2793.13
912.557	2767.03
912.675	2777.93
912.792	2772.82
912.91	2838.72
913.027	2761.62
913.144	2787.51
913.262	2726.41
913.379	2757.31
913.496	2741.2
913.614	2860.1
913.731	2826
913.848	2750.89
913.966	2753.79
914.083	2861.68
914.2	2774.58
914.318	2792.48
914.435	2742.37
914.552	2792.27
914.67	2707.17
914.787	2792.06
914.904	2736.96
915.021	2798.86
915.139	2745.75
915.256	2813.65
915.373	2818.55
915.491	2748.44
915.608	2725.34
915.725	2678.24
915.842	2709.13
915.96	2774.03
916.077	2777.93
916.194	2821.82
916.311	2701.72
916.429	2744.61
916.546	2772.51
916.663	2831.41
916.78	2768.3
916.897	2710.2
917.015	2725.1
917.132	2820.99
917.249	2778.89
917.366	2814.79
917.484	2836.68
917.601	2887.58
917.718	2833.48
917.835	2789.37
917.952	2763.27
918.069	2850.17
918.187	2810.06
918.304	2807.96
918.421	2834.86
918.538	2856.75
918.655	2813.65
918.772	2811.55
918.89	2829.44
919.007	2856.34
919.124	2798.23
919.241	2840.13
919.358	2901.03
919.475	2885.92
919.592	2759.82
919.709	2706.72
919.827	2743.61
919.944	2806.51
920.061	2817.41
920.178	2762.3
920.295	2748.2
920.412	2900.1
920.529	2833.99
920.646	2830.89
920.763	2966.79
920.88	3126.68
920.997	2967.58
921.115	2877.48
921.232	2799.37
921.349	2856.27
921.466	2825.17
921.583	2828.06
921.7	2888.96
921.817	2770.85
921.934	2798.75
922.051	2860.65
922.168	2887.54
922.285	2967.44
922.402	2831.34
922.519	2827.23
922.636	2827.13
922.753	2840.03
922.87	2764.92
922.987	2750.82
923.104	2759.72
923.221	2805.61
923.338	2756.51
923.455	2782.41
923.572	2784.3
923.689	2903.2
923.806	2894.1
923.923	2909.99
924.04	2831.89
924.157	2889.78
924.274	2842.68
924.391	2876.58
924.508	2814.47
924.625	2866.37
924.741	2863.27
924.858	2834.16
924.975	2773.06
925.092	2829.96
925.209	2853.85
925.326	2867.75
925.443	2847.65
925.56	2882.54
925.677	2785.44
925.794	2807.34
925.911	2817.23
926.027	2802.13
926.144	2821.03
926.261	2835.92
926.378	2798.82
926.495	2799.71
926.612	2751.61
926.729	2822.51
926.845	2807.4
926.962	2807.3
