900.093	2051
900.21	2711.79
900.328	2751.58
900.446	2579.37
900.564	2450.16
900.682	2531.94
900.799	2576.73
900.917	2596.52
901.035	2492.31
901.153	2527.1
901.27	2615.89
901.388	2715.68
901.506	2662.47
901.624	2688.26
901.741	2656.04
901.859	2686.83
901.977	2615.62
902.095	2722.41
902.212	2731.2
902.33	2690.99
902.448	2689.78
902.566	2769.57
902.683	2675.36
902.801	2738.15
902.919	2726.93
903.036	2731.72
903.154	2686.51
903.272	2727.3
903.39	2663.09
903.507	2741.88
903.625	2738.67
903.743	2722.46
903.86	2672.25
903.978	2775.03
904.096	2683.82
904.213	2733.61
904.331	2710.4
904.449	2737.19
904.566	2765.98
904.684	2781.77
904.802	2695.56
904.919	2784.35
905.037	2805.13
905.155	2786.92
905.272	2836.71
905.39	2842.5
905.507	2770.29
905.625	2770.08
905.743	2708.87
905.86	2737.66
905.978	2714.45
906.096	2749.23
906.213	2680.02
906.331	2807.81
906.448	2897.6
906.566	2892.39
906.683	2758.18
906.801	2844.97
906.919	2850.76
907.036	2885.55
907.154	2831.33
907.271	2766.12
907.389	2739.91
907.506	2708.7
907.624	2741.49
907.742	2810.28
907.859	2768.07
907.977	2805.86
908.094	2761.65
908.212	2860.44
908.329	2899.22
908.447	2929.01
908.564	2883.8
908.682	2829.59
908.799	2745.38
908.917	2767.17
909.034	2739.96
909.152	2887.75
909.269	2893.54
909.387	2836.32
909.504	2746.11
909.622	2733.9
909.739	2690.69
909.857	2848.48
909.974	2789.27
910.092	2885.06
910.209	2874.85
910.327	2813.64
910.444	2755.42
910.561	2871.21
910.679	2978
910.796	3563.79
910.914	3213.58
911.031	2795.37
911.149	2721.16
911.266	2759.95
911.383	2780.74
911.501	2861.52
911.618	2808.31
911.736	2748.1
911.853	2702.89
911.971	2826.68
912.088	2779.47
912.205	2732.26
912.323	2727.05
912.44	2792.84
912.557	2783.62
912.675	2790.41
912.792	2813.2
912.91	2884.99
913.027	2789.78
913.144	2816.57
913.262	2746.36
913.379	2771.15
913.496	2783.94
913.614	2879.73
913.731	2838.51
913.848	2792.3
913.966	2795.09
914.083	2904.88
914.2	2846.67
914.318	2827.46
914.435	2767.25
914.552	2808.04
914.67	2726.83
914.787	2800.61
914.904	2755.4
915.021	2801.19
915.139	2747.98
915.256	2848.77
915.373	2829.56
915.491	2763.35
915.608	2731.14
915.725	2690.93
915.842	2735.71
915.96	2843.5
916.077	2853.29
916.194	2850.08
916.311	2696.87
916.429	2767.66
916.546	2825.45
916.663	2890.24
916.78	2797.03
916.897	2712.81
917.015	2751.6
917.132	2817.39
917.249	2759.18
917.366	2803.97
917.484	2821.76
917.601	2903.55
917.718	2938.34
917.835	2946.13
917.952	2867.91
918.069	2877.7
918.187	2810.49
918.304	2818.28
918.421	2869.07
918.538	2864.86
918.655	2804.65
918.772	2811.44
918.89	2835.23
919.007	2857.02
919.124	2802.8
919.241	2850.59
919.358	2908.38
919.475	2878.17
919.592	2752.96
919.709	2705.75
919.827	2730.54
919.944	2797.33
920.061	2820.12
920.178	2758.9
920.295	2723.69
920.412	2916.48
920.529	2863.27
920.646	2830.06
920.763	2952.85
920.88	3570.64
920.997	4467.43
921.115	3534.22
921.232	2857
921.349	2860.79
921.466	2803.58
921.583	2838.37
921.7	2897.16
921.817	2821.95
921.934	2841.74
922.051	2887.53
922.168	2905.32
922.285	3174.1
922.402	3536.89
922.519	3134.68
922.636	2860.47
922.753	2842.26
922.87	2790.05
922.987	2787.84
923.104	2782.63
923.221	2811.42
923.338	2749.21
923.455	2757.99
923.572	2767.78
923.689	2891.57
923.806	2911.36
923.923	2943.15
924.04	2821.94
924.157	2875.73
924.274	2836.52
924.391	2893.31
924.508	2796.09
924.625	2854.88
924.741	2859.67
924.858	2814.46
924.975	2745.25
925.092	2788.04
925.209	2827.83
925.326	2915.62
925.443	2924.41
925.56	2919.19
925.677	2837.98
925.794	2871.77
925.911	2831.56
926.027	2807.35
926.144	2813.14
926.261	2802.93
926.378	2802.72
926.495	2891.51
926.612	2786.29
926.729	2823.08
926.845	2807.87
926.962	2797.66
927.079	2803.45
927.196	2817.24
927.313	2787.03
927.43	2919.82
927.547	2836.61
927.663	2924.39
927.78	2961.18
927.897	2854.97
