900.093	2031
900.21	2605.09
900.328	2511.18
900.446	2392.27
900.564	2353.36
900.682	2451.45
900.799	2482.54
900.917	2510.62
901.035	2427.71
901.153	2442.8
901.27	2515.89
901.388	2614.98
901.506	2534.07
901.624	2596.16
901.741	2523.25
901.859	2592.34
901.977	2613.43
902.095	2648.52
902.212	2648.61
902.33	2669.7
902.448	2613.78
902.566	2651.87
902.683	2564.96
902.801	2655.05
902.919	2639.14
903.036	2622.23
903.154	2596.32
903.272	2633.41
903.39	2583.5
903.507	2613.59
903.625	2617.68
903.743	2626.77
903.86	2573.86
903.978	2658.94
904.096	2577.03
904.213	2632.12
904.331	2626.21
904.449	2708.3
904.566	2700.39
904.684	2680.48
904.802	2605.57
904.919	2670.66
905.037	2758.75
905.155	3072.84
905.272	3052.93
905.39	2784.02
905.507	2662.1
905.625	2680.19
905.743	2617.28
905.86	2625.37
905.978	2621.46
906.096	2662.55
906.213	2648.64
906.331	2853.73
906.448	2874.82
906.566	2792.91
906.683	2656
906.801	2725.09
906.919	2774.18
907.036	2811.26
907.154	2743.35
907.271	2704.44
907.389	2714.53
907.506	2663.62
907.624	2664.71
907.742	2722.8
907.859	2684.89
907.977	2697.98
908.094	2626.07
908.212	2800.16
908.329	2796.25
908.447	2774.34
908.564	2741.43
908.682	2726.51
908.799	2667.6
908.917	2798.69
909.034	3054.78
909.152	3078.87
909.269	2881.96
909.387	2773.05
909.504	2673.14
909.622	2638.23
909.739	2621.32
909.857	2806.41
909.974	2695.5
910.092	2779.59
910.209	2809.67
910.327	2734.76
910.444	2680.85
910.561	4166.94
910.679	6981.03
910.796	6083.12
910.914	3615.21
911.031	2767.3
911.149	2678.39
911.266	2733.48
911.383	2818.57
911.501	2873.66
911.618	2740.75
911.736	2672.83
911.853	2647.92
911.971	2747.01
912.088	2685.1
912.205	2663.19
912.323	2701.28
912.44	2743.37
912.557	2736.46
912.675	2720.55
912.792	2715.64
912.91	2795.73
913.027	2700.82
913.144	2738.91
913.262	2675.99
913.379	2680.08
913.496	2680.17
913.614	2814.26
913.731	2776.35
