900.093	1993
900.21	2537.89
900.328	2446.78
900.446	2361.67
900.564	2331.56
900.682	2442.45
900.799	2482.34
900.917	2483.23
901.035	2371.12
901.153	2394.01
901.27	2457.9
901.388	2597.79
901.506	2536.68
901.624	2556.57
901.741	2518.46
901.859	2539.35
901.977	2479.24
902.095	2543.13
902.212	2595.02
902.33	2574.91
902.448	2522.8
902.566	2613.69
902.683	2538.58
902.801	2607.47
902.919	2614.36
903.036	2609.25
903.154	2570.14
903.272	2592.03
903.39	2536.92
903.507	2617.81
903.625	2585.7
903.743	2583.58
903.86	2579.47
903.978	2678.36
904.096	2595.25
904.213	2640.14
904.331	2589.03
904.449	2602.92
904.566	2588.81
904.684	2635.7
904.802	2565.59
904.919	2655.48
905.037	2701.37
905.155	2706.26
905.272	2669.15
905.39	2627.04
905.507	2588.93
905.625	2642.82
905.743	2607.71
905.86	2602.6
905.978	2584.49
906.096	2648.38
906.213	2597.27
906.331	2744.16
906.448	2774.05
906.566	2730.94
906.683	2632.83
906.801	2735.72
906.919	2745.61
907.036	2776.5
907.154	2715.39
907.271	2648.28
907.389	2620.17
907.506	2616.06
907.624	2610.95
907.742	2682.84
907.859	2669.73
907.977	2702.62
908.094	2595.51
908.212	2751.4
908.329	2734.29
908.447	2728.18
908.564	2718.07
908.682	2695.96
908.799	2640.85
908.917	2665.74
909.034	2646.63
909.152	2732.52
909.269	2737.41
909.387	2709.3
909.504	2651.19
909.622	2629.08
909.739	2639.97
909.857	2801.86
909.974	2648.75
910.092	2765.64
910.209	2797.53
910.327	2706.42
910.444	2642.31
910.561	2885.2
910.679	3303.08
910.796	3133.97
910.914	2766.86
911.031	2668.75
911.149	2612.64
911.266	2695.53
911.383	2723.42
911.501	2793.31
911.618	2705.2
911.736	2651.09
911.853	2614.98
911.971	2717.87
912.088	2661.76
912.205	2641.65
912.323	2658.54
912.44	2712.43
912.557	2711.32
912.675	2735.21
912.792	2728.1
912.91	2790.99
913.027	2679.88
913.144	2712.77
913.262	2662.66
913.379	2702.55
913.496	2675.44
913.614	2782.33
913.731	2753.22
913.848	2691.11
913.966	2724
914.083	2828.89
914.2	2733.78
914.318	2747.67
914.435	2685.56
914.552	2697.45
914.67	2616.34
914.787	2710.23
914.904	2681.12
915.021	2716.01
915.139	2668.9
915.256	2765.79
915.373	2763.68
915.491	2682.57
915.608	2664.46
915.725	2602.35
915.842	2639.24
915.96	2708.13
916.077	2682.02
916.194	2724.91
916.311	2624.8
916.429	2697.69
916.546	2712.58
916.663	2763.47
916.78	2682.36
916.897	2635.25
917.015	2669.14
917.132	2744.03
917.249	2674.92
917.366	2756.81
917.484	2778.7
917.601	2855.58
917.718	2810.47
917.835	2761.36
917.952	2713.25
918.069	2787.14
918.187	2732.03
918.304	2737.92
918.421	2750.81
918.538	2774.7
918.655	2724.59
918.772	2729.48
918.89	2748.37
919.007	2760.26
919.124	2721.15
919.241	2780.04
919.358	2850.93
919.475	2811.82
919.592	2684.71
919.709	2642.6
919.827	2645.49
919.944	2720.38
920.061	2747.27
920.178	2694.16
920.295	2668.05
920.412	2800.94
920.529	2753.83
920.646	2747.72
920.763	3227.61
920.88	3495.5
920.997	3045.39
921.115	2812.28
921.232	2712.17
921.349	2775.06
921.466	2727.95
921.583	2779.84
921.7	2905.73
921.817	2742.62
921.934	2730.51
922.051	2789.4
922.168	2987.29
922.285	3073.18
922.402	2807.07
922.519	2737.96
922.636	2776.85
922.753	2842.74
922.87	2720.63
922.987	2667.52
923.104	2674.41
923.221	2715.3
923.338	2681.19
923.455	2690.08
923.572	2708.97
923.689	2830.86
923.806	2821.75
923.923	2862.64
924.04	2776.53
924.157	2798.42
924.274	2747.31
924.391	2815.2
924.508	2725.09
924.625	2775.98
924.741	2776.86
924.858	2732.75
924.975	2650.64
925.092	2686.53
925.209	2794.42
925.326	2855.31
925.443	2818.2
925.56	2839.09
925.677	2726.98
925.794	2725.87
925.911	2751.76
926.027	2718.65
926.144	2717.54
926.261	2765.43
926.378	2754.32
926.495	2718.21
926.612	2653.1
926.729	2726.99
926.845	2702.88
926.962	2699.77
927.079	2704.66
927.196	2777.55
927.313	2744.44
927.43	2882.33
927.547	3083.22
927.663	3254.11
927.78	2926
927.897	2720.89
928.014	2665.78
928.131	2768.67
928.247	2739.56
928.364	2687.45
928.481	2627.34
928.598	2710.23
928.714	2687.12
928.831	2780.01
928.948	2730.9
929.065	2732.79
929.182	2717.68
929.298	2731.57
929.415	2652.46
929.532	2805.35
929.649	2723.24
929.765	2705.13
929.882	2713.02
929.999	2753.91
930.115	2830.8
930.232	2823.69
930.349	2820.58
930.466	3179.47
930.582	3021.36
930.699	2755.25
930.816	2629.14
930.932	2720.03
931.049	2748.92
931.166	2790.81
931.283	2752.7
931.399	2774.59
931.516	2693.48
931.633	2689.37
931.749	2683.25
931.866	2834.14
931.982	2829.03
932.099	2820.92
