900.093	1900
900.21	2392.86
900.328	2391.71
900.446	2355.57
900.564	2329.43
900.682	2418.29
900.799	2452.14
900.917	2462
901.035	2352.86
901.153	2381.72
901.27	2461.57
901.388	2558.43
901.506	2497.29
901.624	2526.15
901.741	2494
901.859	2515.86
901.977	2464.72
902.095	2517.57
902.212	2539.43
902.33	2518.29
902.448	2482.15
902.566	2586
902.683	2532.86
902.801	2599.72
902.919	2577.58
903.036	2573.43
903.154	2559.29
903.272	2558.15
903.39	2486
903.507	2547.86
903.625	2555.72
903.743	2545.58
903.86	2524.43
903.978	2641.29
904.096	2545.15
904.213	2596.01
904.331	2565.86
904.449	2591.72
904.566	2600.58
904.684	2626.43
904.802	2552.29
904.919	2623.15
905.037	2660.01
905.155	2644.86
905.272	2613.72
905.39	2593.58
905.507	2565.44
905.625	2620.29
905.743	2573.15
905.86	2567.01
905.978	2541.87
906.096	2647.72
906.213	2587.58
906.331	2703.44
906.448	2757.29
906.566	2695.15
906.683	2601.01
906.801	2704.87
906.919	2707.72
907.036	2722.58
907.154	2670.44
907.271	2609.3
907.389	2587.15
907.506	2577.01
907.624	2586.87
907.742	2657.72
907.859	2607.58
907.977	2643.44
908.094	2583.3
908.212	2700.15
908.329	2673.01
908.447	2684.87
908.564	2686.73
908.682	2690.58
908.799	2641.44
908.917	2649.3
909.034	2596.15
909.152	2700.01
909.269	2735.87
909.387	2711.73
909.504	2595.58
909.622	2595.44
909.739	2555.3
909.857	2690.16
909.974	2603.01
910.092	2739.87
910.209	2758.73
910.327	2672.58
910.444	2604.44
910.561	2727.3
910.679	2719.16
910.796	2789.01
910.914	2693.87
911.031	2610.73
911.149	2576.59
911.266	2640.44
911.383	2672.3
911.501	2743.16
911.618	2665.02
911.736	2619.87
911.853	2588.73
911.971	2698.59
912.088	2626.44
912.205	2612.3
912.323	2608.16
912.44	2685.02
912.557	2662.87
912.675	2672.73
912.792	2686.59
912.91	2755.45
913.027	2650.3
913.144	2670.16
913.262	2636.02
913.379	2649.88
913.496	2660.73
913.614	2772.59
913.731	2720.45
913.848	2656.3
913.966	2673.16
914.083	2775.02
914.2	2698.88
914.318	2700.73
914.435	2647.59
914.552	2687.45
914.67	2604.31
914.787	2696.16
914.904	2632.02
915.021	2686.88
915.139	2650.73
915.256	2738.59
915.373	2713.45
915.491	2639.31
915.608	2628.16
915.725	2586.02
915.842	2600.88
915.96	2689.74
916.077	2673.59
916.194	2691.45
916.311	2546.31
916.429	2599.16
916.546	2669.02
916.663	2732.88
916.78	2653.74
916.897	2588.59
917.015	2618.45
917.132	2706.31
917.249	2656.17
917.366	2700.02
917.484	2752.88
917.601	2767.74
917.718	2721.6
917.835	2682.45
917.952	2698.31
918.069	2750.17
918.187	2675.02
918.304	2678.88
918.421	2730.74
918.538	2756.6
918.655	2718.45
918.772	2712.31
918.89	2726.17
919.007	2725.03
919.124	2687.88
919.241	2759.74
919.358	2820.6
919.475	2784.45
919.592	2624.31
919.709	2596.17
919.827	2649.03
919.944	2702.88
920.061	2721.74
920.178	2661.6
920.295	2641.46
920.412	2798.31
920.529	2746.17
920.646	2701.03
920.763	2781.89
920.88	3075.74
920.997	2931.6
921.115	2770.46
921.232	2665.31
921.349	2754.17
921.466	2708.03
921.583	2702.89
921.7	2770.74
921.817	2657.6
921.934	2683.46
922.051	2762.32
922.168	2765.17
922.285	3049.03
922.402	2864.89
922.519	2761.74
922.636	2736.6
922.753	2731.46
922.87	2655.32
922.987	2646.17
923.104	2649.03
923.221	2691.89
923.338	2639.75
923.455	2658.6
923.572	2652.46
923.689	2785.32
923.806	2782.17
923.923	2831.03
924.04	2745.89
924.157	2769.75
924.274	2732.6
924.391	2777.46
924.508	2707.32
924.625	2766.18
924.741	2765.03
924.858	2733.89
924.975	2667.75
925.092	2698.6
925.209	2733.46
925.326	2805.32
925.443	2772.18
925.56	2786.03
925.677	2710.89
925.794	2713.75
925.911	2719.61
926.027	2702.46
926.144	2683.32
926.261	2696.18
926.378	2727.04
926.495	2702.89
926.612	2640.75
926.729	2701.61
926.845	2710.46
926.962	2697.32
927.079	2679.18
927.196	2709.04
927.313	2685.89
927.43	2771.75
927.547	2694.61
927.663	2734.47
927.78	2695.32
927.897	2671.18
928.014	2635.04
928.131	2732.89
928.247	2739.75
928.364	2673.61
928.481	2621.47
928.598	2701.32
928.714	2682.18
928.831	2752.04
928.948	2676.9
929.065	2704.75
929.182	2676.61
929.298	2715.47
929.415	2651.33
929.532	2763.18
929.649	2666.04
929.765	2679.9
929.882	2703.75
929.999	2694.61
930.115	2660.47
930.232	2699.33
