track,frame_idx,instance.score,snout.x,snout.y,snout.score,left_ear.x,left_ear.y,left_ear.score,right_ear.x,right_ear.y,right_ear.score,left_hip.x,left_hip.y,left_hip.score,center.x,center.y,center.score,right_hip.x,right_hip.y,right_hip.score,tail_base.x,tail_base.y,tail_base.score
,10,4.148660659790039,194.09027099609375,387.8319396972656,0.448650598526001,176.2028350830078,422.0484313964844,0.5853285193443298,206.05868530273438,428.02813720703125,0.547079861164093,160.15396118164062,448.0452575683594,0.5526511073112488,183.9707489013672,460.13421630859375,0.6287703514099121,209.9085693359375,456.0599670410156,0.6084578633308411,186.25729370117188,498.1197204589844,0.7777225375175476
,11,4.378767967224121,198.15704345703125,391.85186767578125,0.5305054187774658,176.2269287109375,422.16571044921875,0.642378568649292,206.0554962158203,429.9080505371094,0.5939278602600098,160.10891723632812,448.1022644042969,0.5547167062759399,183.91879272460938,461.9258728027344,0.6670951843261719,209.89097595214844,458.0457763671875,0.6714057922363281,184.22427368164062,499.9617004394531,0.7187386751174927
,12,4.378770351409912,198.15704345703125,391.85186767578125,0.5305054187774658,176.2269287109375,422.16571044921875,0.6423789858818054,206.0554962158203,429.9080505371094,0.5939278602600098,160.10890197753906,448.1022644042969,0.5547184348106384,183.91879272460938,461.9258728027344,0.6670951843261719,209.89097595214844,458.0457763671875,0.6714058518409729,184.22427368164062,499.9617004394531,0.7187386155128479
,13,3.2655720710754395,385.87451171875,394.2549743652344,0.4790332317352295,183.9303436279297,424.10791015625,0.3759826123714447,209.9376220703125,448.0693359375,0.3009713888168335,162.00892639160156,444.0265197753906,0.4083555340766907,180.0091094970703,465.95733642578125,0.6689069271087646,206.03379821777344,469.97381591796875,0.6174408793449402,168.00550842285156,500.1000061035156,0.41488149762153625
,14,3.2649664878845215,385.87445068359375,394.2550964355469,0.4789575934410095,183.9287109375,424.1100158691406,0.37618306279182434,209.9375,448.0697021484375,0.3010111153125763,162.00979614257812,444.0268859863281,0.407905638217926,180.00950622558594,465.9573974609375,0.6686607599258423,206.03396606445312,469.9742431640625,0.6171519756317139,168.00576782226562,500.0999450683594,0.4150964617729187
,15,2.984496593475342,382.1238708496094,390.3208312988281,0.3811004161834717,,,0.0,,,0.0,179.88807678222656,452.06585693359375,0.2554355561733246,179.97103881835938,476.0577087402344,0.512216329574585,202.0028533935547,488.0367126464844,0.6240321397781372,157.86666870117188,504.04034423828125,0.8504208922386169
,16,2.9844062328338623,382.1238708496094,390.3208312988281,0.3811004161834717,,,0.0,,,0.0,179.8880615234375,452.0658874511719,0.2554337978363037,179.9710235595703,476.0577087402344,0.5122151970863342,202.00277709960938,488.03668212890625,0.6240048408508301,157.86666870117188,504.04034423828125,0.8504209518432617
,17,3.3249340057373047,376.1433410644531,392.11688232421875,0.5262701511383057,,,0.0,,,0.0,200.09429931640625,462.0740661621094,0.4707920253276825,193.96798706054688,484.0298156738281,0.4745221734046936,208.0619354248047,500.138671875,0.5768128633499146,161.92697143554688,501.9970703125,0.9834824204444885
,18,3.3240127563476562,376.143310546875,392.1170654296875,0.5262972116470337,,,0.0,,,0.0,200.0943603515625,462.07403564453125,0.47079694271087646,193.96810913085938,484.02996826171875,0.4744667708873749,208.06190490722656,500.1387023925781,0.5767623782157898,161.92698669433594,501.9970397949219,0.9835244417190552
,19,2.2142434120178223,375.9643859863281,390.1861877441406,0.5004734992980957,,,0.0,,,0.0,,,0.0,237.97494506835938,486.1960144042969,0.5059460401535034,269.8971862792969,266.04974365234375,0.3734872341156006,195.90145874023438,499.81597900390625,0.3922702670097351
,20,2.213822603225708,375.9642028808594,390.18609619140625,0.5005476474761963,,,0.0,,,0.0,,,0.0,237.97508239746094,486.1959228515625,0.5058526396751404,269.8973083496094,266.04974365234375,0.37350600957870483,195.90145874023438,499.81597900390625,0.3922707438468933
,21,1.7810156345367432,372.1978759765625,390.1709289550781,0.489496648311615,,,0.0,,,0.0,,,0.0,252.1326141357422,247.92813110351562,0.28241753578186035,266.12994384765625,265.8993225097656,0.3514775335788727,225.86514282226562,289.9184875488281,0.2823065519332886
,22,1.752066731452942,370.1315002441406,390.02056884765625,0.37341582775115967,,,0.0,346.09912109375,520.2064819335938,0.23177428543567657,,,0.0,316.1975402832031,512.0567016601562,0.32530850172042847,266.1488037109375,265.8849792480469,0.34042879939079285,296.0220947265625,523.8701171875,0.2847209870815277
,23,1.7505663633346558,370.1315002441406,390.0205993652344,0.3734135627746582,,,0.0,346.0979309082031,520.2063598632812,0.23169410228729248,,,0.0,316.197509765625,512.0560302734375,0.32523298263549805,266.1511535644531,265.88226318359375,0.3396044671535492,296.0223083496094,523.8701171875,0.2846941649913788
,24,1.5604873895645142,229.56857299804688,288.106689453125,0.39132601022720337,,,0.0,,,0.0,,,0.0,253.98635864257812,246.05575561523438,0.2839275896549225,267.9083557128906,264.017822265625,0.33406326174736023,,,0.0
,25,1.5604873895645142,229.56857299804688,288.106689453125,0.39132601022720337,,,0.0,,,0.0,,,0.0,253.98635864257812,246.05575561523438,0.2839275896549225,267.9083557128906,264.017822265625,0.3340632915496826,,,0.0
,26,1.379603385925293,230.05540466308594,291.6156311035156,0.3137385845184326,,,0.0,,,0.0,,,0.0,252.1396026611328,248.0178680419922,0.27089110016822815,267.9833984375,265.88751220703125,0.3443409204483032,,,0.0
,27,1.3788114786148071,230.05502319335938,291.61370849609375,0.3132365345954895,,,0.0,,,0.0,,,0.0,252.13995361328125,248.0182342529297,0.270835816860199,267.98077392578125,265.8882141113281,0.3446091413497925,,,0.0
,28,1.5812302827835083,524.3312377929688,439.9683837890625,0.4709792733192444,,,0.0,,,0.0,,,0.0,256.0126037597656,249.82850646972656,0.27238383889198303,271.98663330078125,267.9241638183594,0.37431642413139343,,,0.0
,29,1.5784193277359009,524.3313598632812,439.9679870605469,0.4709012508392334,,,0.0,,,0.0,,,0.0,256.0129089355469,249.82260131835938,0.27111196517944336,271.9876403808594,267.92169189453125,0.37314221262931824,,,0.0
,30,1.7713007926940918,527.8878173828125,435.96624755859375,0.6241761445999146,,,0.0,,,0.0,,,0.0,258.1415710449219,251.944091796875,0.24343882501125336,273.99761962890625,269.91754150390625,0.35012900829315186,,,0.0
,31,1.7671005725860596,527.895751953125,435.9626770019531,0.6231037378311157,,,0.0,,,0.0,,,0.0,258.1415710449219,251.94407653808594,0.2434413582086563,273.9976501464844,269.91754150390625,0.3501282036304474,,,0.0
,32,1.750821590423584,527.8644409179688,437.8085632324219,0.6628295183181763,497.7899475097656,452.3438415527344,0.21109820902347565,,,0.0,,,0.0,260.0977783203125,252.18446350097656,0.244910329580307,274.1237487792969,271.8594055175781,0.35491377115249634,,,0.0
,33,1.7513140439987183,528.075927734375,436.12030029296875,0.6952639818191528,497.9271545410156,452.0740661621094,0.20677895843982697,,,0.0,,,0.0,261.9411315917969,252.13491821289062,0.21542537212371826,275.9062194824219,270.1939392089844,0.3250340223312378,,,0.0
,34,1.7526482343673706,528.075927734375,436.1205139160156,0.694799542427063,497.9322509765625,452.078369140625,0.20753483474254608,,,0.0,,,0.0,261.9398498535156,252.1341552734375,0.21396179497241974,275.90753173828125,270.1932373046875,0.32524940371513367,,,0.0
,35,1.7434394359588623,528.1408081054688,436.1523742675781,0.6660827994346619,,,0.0,,,0.0,,,0.0,260.159423828125,254.0926513671875,0.24444933235645294,275.99041748046875,272.0331726074219,0.3356950581073761,,,0.0
,36,1.7435293197631836,528.1408081054688,436.1523742675781,0.6660827994346619,,,0.0,,,0.0,,,0.0,260.15948486328125,254.0925750732422,0.24444378912448883,275.99041748046875,272.0331726074219,0.33569687604904175,,,0.0
,37,1.7516969442367554,527.9993286132812,436.072265625,0.6496070623397827,,,0.0,,,0.0,,,0.0,260.0776672363281,254.1072998046875,0.258495569229126,276.0295715332031,272.0517883300781,0.3491423726081848,,,0.0
,38,1.743067979812622,527.9995727539062,436.07275390625,0.6495057940483093,,,0.0,,,0.0,,,0.0,260.0777282714844,254.1057891845703,0.25799480080604553,276.0256042480469,272.0519104003906,0.34758231043815613,,,0.0
,39,1.8305346965789795,528.003173828125,436.0736389160156,0.6341862082481384,497.6897888183594,450.06103515625,0.2027401626110077,,,0.0,,,0.0,262.0126037597656,254.07904052734375,0.25338655710220337,277.9983215332031,272.028564453125,0.35300585627555847,,,0.0
,40,1.8253943920135498,528.0029907226562,436.0732421875,0.6340222358703613,497.6922607421875,450.0639953613281,0.20359188318252563,,,0.0,,,0.0,262.01123046875,254.08045959472656,0.2533906400203705,277.995361328125,272.0304870605469,0.3530791401863098,,,0.0
,41,1.6582703590393066,522.0415649414062,423.9166564941406,0.5731556415557861,,,0.0,,,0.0,,,0.0,265.9493713378906,254.1245880126953,0.2424890697002411,280.04937744140625,273.9375305175781,0.3541906476020813,244.00929260253906,344.0809326171875,0.20461100339889526
,42,1.6631015539169312,522.0415649414062,423.9166564941406,0.5731587409973145,,,0.0,,,0.0,,,0.0,265.97650146484375,254.1195068359375,0.2442268431186676,280.05853271484375,273.9342956542969,0.35398223996162415,244.00946044921875,344.0810241699219,0.2046411782503128
,43,1.7856255769729614,533.572021484375,449.81231689453125,0.36925917863845825,,,0.0,523.9872436523438,405.95452880859375,0.40309938788414,,,0.0,270.0776672363281,256.06103515625,0.2300594002008438,284.0792541503906,274.1621398925781,0.37181776762008667,246.20396423339844,343.97998046875,0.201289102435112
,44,3.825321912765503,530.1433715820312,381.84466552734375,0.9411450624465942,516.0875244140625,412.17041015625,0.5883240103721619,547.9214477539062,414.06414794921875,0.6063566207885742,510.08160400390625,424.3092041015625,0.31039780378341675,527.9673461914062,433.95355224609375,0.6932756900787354,546.0150146484375,424.13580322265625,0.49144247174263,,,0.0
,45,3.8253014087677,530.1433715820312,381.84466552734375,0.9411450028419495,516.0875244140625,412.17041015625,0.5883241891860962,547.9214477539062,414.06414794921875,0.6063566207885742,510.0816345214844,424.3092041015625,0.31039395928382874,527.9673461914062,433.95355224609375,0.6932756900787354,546.0150146484375,424.13580322265625,0.49144247174263,,,0.0
,46,3.7171480655670166,534.0380249023438,361.729736328125,0.9198795557022095,522.19189453125,395.97723388671875,0.686434805393219,552.1249389648438,396.1047058105469,0.6056838035583496,518.0231323242188,416.0000305175781,0.2994384467601776,535.91455078125,420.129150390625,0.7025237679481506,554.0767211914062,414.0993957519531,0.35809433460235596,,,0.0
,47,3.717703104019165,534.0381469726562,361.7306823730469,0.9202505946159363,522.1920776367188,395.9770202636719,0.6867496967315674,552.124755859375,396.10400390625,0.6054463386535645,518.0231323242188,416.0001525878906,0.2994871735572815,535.9144287109375,420.1291809082031,0.7024787664413452,554.0770263671875,414.0986328125,0.3582220673561096,,,0.0
,48,3.9114959239959717,537.9129028320312,351.9732360839844,0.789918839931488,525.8247680664062,388.2521667480469,0.8189787864685059,553.9779663085938,390.0617370605469,0.8049246072769165,518.0170288085938,417.9974365234375,0.362732857465744,537.9395751953125,417.9633483886719,0.5737533569335938,292.07867431640625,277.9906311035156,0.298586368560791,556.4013671875,451.8991394042969,0.2626010775566101
,49,3.9122872352600098,537.9129028320312,351.9732360839844,0.7899146676063538,525.8247680664062,388.2521667480469,0.818988561630249,553.9779663085938,390.0617370605469,0.80491703748703,518.0167846679688,417.99755859375,0.36286407709121704,537.939453125,417.9632873535156,0.5737468004226685,292.0780944824219,277.9914855957031,0.29914796352386475,556.4013671875,451.8990173339844,0.26270821690559387
,50,3.9123306274414062,537.9129028320312,351.9732360839844,0.7899199724197388,525.8247680664062,388.25213623046875,0.8189995884895325,553.9779663085938,390.0617370605469,0.8049075603485107,518.0165405273438,417.99774169921875,0.36304405331611633,537.9392700195312,417.96331787109375,0.5737363696098328,292.0744934082031,277.99114990234375,0.2988867461681366,556.4014282226562,451.89886474609375,0.26283615827560425
,51,3.970905065536499,538.1741333007812,351.74493408203125,0.8254421353340149,526.0052490234375,387.9473571777344,0.7786514759063721,554.0405883789062,389.791259765625,0.8326970934867859,518.2498779296875,419.84246826171875,0.4126765727996826,538.0401000976562,418.121337890625,0.5455024838447571,296.12310791015625,278.14422607421875,0.2644824683666229,560.332763671875,452.0484619140625,0.3114529550075531
,52,4.228763580322266,538.1604614257812,351.6185302734375,0.8493968844413757,524.2500610351562,386.1065673828125,0.7907123565673828,553.8612670898438,388.1161804199219,0.8907821178436279,517.9631958007812,414.0046081542969,0.3588944673538208,537.8326416015625,414.11285400390625,0.6563795804977417,556.1603393554688,407.93426513671875,0.2754656672477722,263.8742980957031,297.981689453125,0.40713247656822205
,53,4.22880220413208,538.1604614257812,351.6185302734375,0.8493968844413757,524.2500610351562,386.1065673828125,0.790712296962738,553.8612670898438,388.1161804199219,0.8907821178436279,517.9631958007812,414.0046081542969,0.3588944375514984,537.8326416015625,414.11285400390625,0.6563795804977417,556.1603393554688,407.93426513671875,0.2754656672477722,263.87445068359375,297.98193359375,0.4071708619594574
,54,3.963383674621582,538.0299682617188,351.6297912597656,0.8464563488960266,525.5995483398438,386.1707458496094,0.7686033248901367,553.8531494140625,387.876220703125,0.8016500473022461,517.8623046875,415.9762878417969,0.3679446876049042,536.1865234375,415.94439697265625,0.6038997769355774,305.89654541015625,279.7184143066406,0.2460230141878128,265.49603271484375,296.052001953125,0.3288065195083618
,55,3.9637045860290527,538.0299682617188,351.62982177734375,0.8464676141738892,525.599365234375,386.1707763671875,0.7687171697616577,553.8530883789062,387.876220703125,0.8016679883003235,517.8626708984375,415.97607421875,0.36784517765045166,536.1865844726562,415.9443054199219,0.6038750410079956,305.8976745605469,279.7171630859375,0.24592901766300201,265.49761962890625,296.0526428222656,0.32920247316360474
,56,3.816972494125366,537.9691772460938,351.706298828125,0.8630024194717407,524.1598510742188,385.86859130859375,0.7698192000389099,553.8523559570312,387.7514953613281,0.7620640993118286,516.268798828125,413.998779296875,0.34514474868774414,536.1334228515625,414.01190185546875,0.6041600704193115,306.1228332519531,279.8265380859375,0.24947485327720642,556.5737915039062,452.1715087890625,0.2233072817325592
,57,4.065025329589844,537.9599609375,351.69781494140625,0.8554141521453857,524.1510620117188,385.89959716796875,0.803098738193512,553.7999877929688,386.2290954589844,0.7516030073165894,516.2369384765625,413.95745849609375,0.3988609313964844,536.1372680664062,414.10711669921875,0.6537716388702393,556.0634155273438,408.0052185058594,0.2700667381286621,556.594970703125,451.7801818847656,0.3322102129459381
,58,4.065685749053955,537.9600219726562,351.6979675292969,0.8553661704063416,524.1519775390625,385.89996337890625,0.803123414516449,553.7994995117188,386.2290954589844,0.7514026165008545,516.23388671875,413.9580383300781,0.40022701025009155,536.1349487304688,414.1085510253906,0.6540920734405518,556.0639038085938,408.00732421875,0.26975518465042114,556.5982055664062,451.7811279296875,0.33171945810317993
,59,3.96551251411438,537.9298706054688,350.2210693359375,0.8416950702667236,525.603759765625,385.8551330566406,0.7719556093215942,552.281494140625,386.1628112792969,0.8226755857467651,517.8541259765625,413.9557800292969,0.3826029300689697,536.1570434570312,414.0667419433594,0.6327692866325378,556.009765625,408.02484130859375,0.25590959191322327,556.646484375,450.1002197265625,0.25790420174598694
,60,3.965512275695801,537.9298706054688,350.2210693359375,0.8416950702667236,525.603759765625,385.8551330566406,0.7719555497169495,552.281494140625,386.1628112792969,0.8226755857467651,517.8541259765625,413.9557800292969,0.3826029300689697,536.1570434570312,414.0667419433594,0.6327693462371826,556.009765625,408.02484130859375,0.25590959191322327,556.646484375,450.1002197265625,0.25790420174598694
,61,4.177197456359863,538.038818359375,350.1946105957031,0.8686972260475159,525.6341552734375,385.8227844238281,0.8214436173439026,553.8267211914062,386.116943359375,0.8561788201332092,517.8638916015625,412.0663757324219,0.41215017437934875,536.1339111328125,414.0178527832031,0.6816530823707581,556.0695190429688,407.96038818359375,0.2774078845977783,556.3229370117188,450.15350341796875,0.25966668128967285
,62,4.1812639236450195,538.0390014648438,350.19403076171875,0.8693693280220032,525.63427734375,385.8226623535156,0.8212679624557495,553.82666015625,386.116943359375,0.8561686873435974,517.8638916015625,412.06689453125,0.4125780463218689,536.1342163085938,414.01727294921875,0.6817265748977661,556.0692138671875,407.9593200683594,0.2772793769836426,556.3218994140625,450.1456604003906,0.26287344098091125
,63,3.979102373123169,538.040283203125,350.210205078125,0.8539738655090332,525.5465087890625,385.8614196777344,0.7058236002922058,553.753173828125,386.13299560546875,0.8759474754333496,517.8646240234375,413.93896484375,0.38816818594932556,536.1913452148438,414.0387268066406,0.6204509139060974,556.0095825195312,407.9496154785156,0.26041528582572937,557.7337646484375,450.21368408203125,0.2743229269981384
,64,3.979095458984375,538.0403442382812,350.2102355957031,0.8539673686027527,525.5465087890625,385.8614196777344,0.7058234810829163,553.753173828125,386.13299560546875,0.8759475350379944,517.8646240234375,413.93896484375,0.3881681561470032,536.1913452148438,414.0387268066406,0.6204508543014526,556.0095825195312,407.9496154785156,0.2604151666164398,557.7337646484375,450.21368408203125,0.27432289719581604
,65,4.0677618980407715,538.02001953125,351.6284484863281,0.8612943887710571,525.6781005859375,385.677490234375,0.7543690800666809,553.8457641601562,386.09661865234375,0.9042229056358337,517.877197265625,412.03173828125,0.4025578498840332,536.1904907226562,413.92730712890625,0.6261720657348633,556.0741577148438,407.99298095703125,0.25509151816368103,556.4508056640625,448.7509765625,0.26405394077301025
,66,4.0684380531311035,538.02001953125,351.6284484863281,0.8612864017486572,525.677978515625,385.6773986816406,0.7543767690658569,553.8457641601562,386.09661865234375,0.9042127728462219,517.8789672851562,412.03271484375,0.4034693241119385,536.1902465820312,413.92724609375,0.626502513885498,556.0736694335938,407.99310302734375,0.25508442521095276,556.4510498046875,448.7521057128906,0.26350557804107666
,67,4.0508575439453125,538.0514526367188,351.63482666015625,0.8628125786781311,525.6964721679688,385.6890563964844,0.7420744895935059,553.885009765625,385.9142150878906,0.8592891097068787,518.0088500976562,412.01324462890625,0.4097374975681305,537.961669921875,413.9764709472656,0.656499445438385,556.022705078125,407.9665222167969,0.2793932259082794,556.3291625976562,448.1554870605469,0.2410513311624527
,68,4.331613540649414,538.0281982421875,351.6175842285156,0.8563015460968018,525.5861206054688,384.1390075683594,0.7996262311935425,553.9136352539062,385.87548828125,0.8574841618537903,517.8312377929688,411.9675598144531,0.46993207931518555,536.1326904296875,414.0332336425781,0.705123245716095,556.0858764648438,408.02337646484375,0.3328586220741272,556.2324829101562,446.6645202636719,0.31028732657432556
,69,4.331615447998047,538.0281982421875,351.6175842285156,0.8563015460968018,525.5861206054688,384.1390075683594,0.799626350402832,553.9136352539062,385.87548828125,0.8574841618537903,517.8312377929688,411.9675598144531,0.46993210911750793,536.1326904296875,414.0332336425781,0.7051231861114502,556.0858764648438,408.02337646484375,0.3328585624694824,556.2324829101562,446.6645202636719,0.31028953194618225
,70,4.351769924163818,537.9157104492188,351.6005859375,0.873235821723938,524.2283325195312,384.1511535644531,0.763089120388031,552.3817138671875,385.8379821777344,0.7910358905792236,516.20947265625,411.9435729980469,0.4826509356498718,536.1212158203125,414.0065612792969,0.7189701199531555,556.0982666015625,406.06170654296875,0.35658544301986694,556.1366577148438,446.4637451171875,0.3662024736404419
,71,4.354393005371094,537.9458618164062,351.6125793457031,0.874430775642395,524.2288818359375,384.15191650390625,0.7622199058532715,552.3839721679688,385.8399658203125,0.7911294102668762,516.2067260742188,411.9423828125,0.4834117889404297,536.1201782226562,414.0048828125,0.7195609211921692,556.0980834960938,406.0622863769531,0.35631364583969116,556.1315307617188,446.46441650390625,0.36732640862464905
,72,4.220128059387207,537.9087524414062,351.6827087402344,0.8856516480445862,524.1453857421875,384.2612609863281,0.7530344128608704,552.15771484375,385.9057922363281,0.7515854835510254,517.84765625,411.9684753417969,0.4701511859893799,536.08740234375,413.99493408203125,0.7216072082519531,556.0213012695312,406.02960205078125,0.3138793408870697,556.1439208984375,448.455078125,0.3242185711860657
,73,4.220128059387207,537.9087524414062,351.6827087402344,0.8856516480445862,524.1453857421875,384.2612609863281,0.7530344128608704,552.15771484375,385.9057922363281,0.7515854835510254,517.84765625,411.9684753417969,0.4701511859893799,536.08740234375,413.99493408203125,0.7216072082519531,556.0213012695312,406.02960205078125,0.3138793408870697,556.1439208984375,448.455078125,0.3242185711860657
,74,3.8566036224365234,537.9319458007812,351.85870361328125,0.8857572674751282,524.166748046875,385.79351806640625,0.8193872570991516,552.0347900390625,387.8013916015625,0.7679908871650696,516.1283569335938,416.0472717285156,0.3567298650741577,536.021240234375,416.0815734863281,0.6088336706161499,556.078857421875,409.9968566894531,0.21289727091789246,556.1148071289062,463.9085998535156,0.2050071656703949
,75,3.855297803878784,537.93115234375,351.85650634765625,0.8849343061447144,524.1676025390625,385.7942810058594,0.8193690180778503,552.034912109375,387.8016662597656,0.7681155204772949,516.1294555664062,416.0467529296875,0.3566133379936218,536.02197265625,416.08123779296875,0.6087029576301575,556.0789794921875,409.99658203125,0.21276365220546722,556.1160888671875,463.90924072265625,0.20479914546012878
,76,3.846092700958252,538.03759765625,351.851318359375,0.9088316559791565,524.093994140625,385.7764892578125,0.7458688616752625,552.1397094726562,387.838134765625,0.7544716596603394,517.9348754882812,424.1210021972656,0.42582714557647705,536.1299438476562,425.98443603515625,0.4312053620815277,558.1400146484375,429.9227600097656,0.2668691873550415,548.3859252929688,472.1138610839844,0.31301936507225037
,77,3.846092700958252,538.03759765625,351.851318359375,0.9088320136070251,524.093994140625,385.7764892578125,0.7458685636520386,552.1397094726562,387.838134765625,0.7544716596603394,517.9348754882812,424.1210021972656,0.42582714557647705,536.1299438476562,425.98443603515625,0.4312053620815277,558.1400146484375,429.9227600097656,0.2668691873550415,548.3859252929688,472.1138610839844,0.31301936507225037
,78,4.242949962615967,538.0589599609375,351.7349548339844,0.8890610933303833,525.6285400390625,385.9340515136719,0.7999910116195679,552.1259155273438,387.8865661621094,0.7863134741783142,516.0374755859375,432.0224914550781,0.5610312223434448,534.206298828125,440.0609436035156,0.49270305037498474,558.0658569335938,436.0528259277344,0.5418484807014465,,,0.0
,79,4.86509895324707,537.94189453125,350.0101318359375,0.883858859539032,524.0393676757812,384.1875915527344,0.8079155087471008,552.2282104492188,385.92718505859375,0.7338538765907288,515.9459838867188,432.0760192871094,0.5063474178314209,535.8001098632812,439.93817138671875,0.4894775152206421,558.1425170898438,436.0035705566406,0.5014413595199585,534.3408203125,486.23095703125,0.9422046542167664
,80,4.86509895324707,537.94189453125,350.0101318359375,0.883858859539032,524.0393676757812,384.1875915527344,0.8079155087471008,552.2282104492188,385.92718505859375,0.7338538765907288,515.9459838867188,432.0760192871094,0.5063474178314209,535.8001098632812,439.93817138671875,0.4894775152206421,558.1425170898438,436.0035705566406,0.5014413595199585,534.3408203125,486.23095703125,0.9422046542167664
,81,4.418680667877197,537.675048828125,349.906494140625,0.8508865833282471,524.1008911132812,385.8353271484375,0.8339210748672485,552.0540161132812,386.12249755859375,0.8324896693229675,515.9061279296875,429.9703063964844,0.48561081290245056,535.886474609375,432.0710144042969,0.505382239818573,558.1023559570312,433.989013671875,0.44656553864479065,538.0313720703125,481.9771728515625,0.46382465958595276
,82,4.417117595672607,537.6746215820312,349.9051513671875,0.8508747220039368,524.1006469726562,385.8347473144531,0.8333160877227783,552.0526123046875,386.1233825683594,0.8317018747329712,515.90576171875,429.969970703125,0.485604852437973,535.8851318359375,432.0697326660156,0.5048091411590576,558.1027221679688,433.99078369140625,0.4467287063598633,538.0307006835938,481.9782409667969,0.46408259868621826
,83,4.3045196533203125,535.9552612304688,348.0789489746094,0.8601804375648499,523.87353515625,385.9115295410156,0.781765878200531,552.001220703125,386.0917663574219,0.782507598400116,514.0903930664062,433.9422302246094,0.41627782583236694,533.7857055664062,440.0660705566406,0.327684223651886,558.159423828125,438.0333251953125,0.3852333426475525,534.0616455078125,484.0545654296875,0.7508700489997864
