track,frame_idx,instance.score,snout.x,snout.y,snout.score,left_ear.x,left_ear.y,left_ear.score,right_ear.x,right_ear.y,right_ear.score,left_hip.x,left_hip.y,left_hip.score,center.x,center.y,center.score,right_hip.x,right_hip.y,right_hip.score,tail_base.x,tail_base.y,tail_base.score
,66,2.1519436836242676,520.0790405273438,156.06488037109375,0.5449247360229492,198.28814697265625,389.9786071777344,0.456293523311615,196.14974975585938,264.0198059082031,0.22565679252147675,,,0.0,221.9388427734375,245.7980499267578,0.296793669462204,239.85418701171875,261.9063415527344,0.3205987513065338,,,0.0
,67,2.1493685245513916,520.078369140625,156.0653076171875,0.544379472732544,198.28814697265625,389.9786071777344,0.4562934935092926,196.1494598388672,264.0189208984375,0.2258892059326172,,,0.0,221.9449920654297,245.79434204101562,0.29614514112472534,239.8562469482422,261.8988037109375,0.318744957447052,,,0.0
,68,2.4713573455810547,520.055419921875,155.9744873046875,0.47947508096694946,202.1801300048828,384.0426940917969,0.4702222943305969,489.94036865234375,156.07740783691406,0.2804313898086548,,,0.0,223.90896606445312,245.8442840576172,0.3436388373374939,241.88827514648438,262.0162658691406,0.3500172197818756,201.75927734375,290.2415771484375,0.3818378746509552
,69,2.474076271057129,520.0725708007812,155.9568328857422,0.47827112674713135,202.1746063232422,384.03753662109375,0.4707363247871399,489.942138671875,156.07717895507812,0.28280338644981384,,,0.0,223.90896606445312,245.84429931640625,0.34364035725593567,241.88819885253906,262.0164489746094,0.35005107522010803,201.7631378173828,290.2464599609375,0.38283807039260864
,70,2.1947121620178223,520.0974731445312,153.96722412109375,0.5311710834503174,210.1588897705078,381.93389892578125,0.2771519422531128,487.94488525390625,156.1466827392578,0.2565803527832031,,,0.0,227.99942016601562,247.8618621826172,0.343086302280426,246.05734252929688,264.0018310546875,0.3526510000228882,213.716552734375,374.247314453125,0.24345999956130981
,71,2.18276309967041,520.0974731445312,153.96722412109375,0.5311710834503174,210.15904235839844,381.9334716796875,0.27727121114730835,487.94488525390625,156.1466827392578,0.25658032298088074,,,0.0,227.98870849609375,247.85897827148438,0.33766308426856995,246.05262756347656,263.99462890625,0.3478136956691742,213.7164306640625,374.2474365234375,0.24326761066913605
,72,1.8824783563613892,520.1671752929688,156.0125732421875,0.5000722408294678,219.9954833984375,390.0006103515625,0.3733302652835846,,,0.0,,,0.0,238.07791137695312,246.1090850830078,0.2972140908241272,253.9121856689453,263.8957824707031,0.3068447411060333,,,0.0
,73,1.8860678672790527,520.1661376953125,156.01171875,0.5000305771827698,219.99560546875,389.99957275390625,0.3735225200653076,,,0.0,,,0.0,238.0784149169922,246.1038818359375,0.2983750104904175,253.91754150390625,263.8941955566406,0.30820053815841675,,,0.0
,74,1.9277876615524292,503.9897766113281,190.1763153076172,0.42057567834854126,226.29470825195312,386.00738525390625,0.45773205161094666,,,0.0,,,0.0,245.9170684814453,247.93838500976562,0.30416247248649597,260.0815124511719,264.0552673339844,0.3293551802635193,,,0.0
,75,1.8846404552459717,504.12127685546875,190.06103515625,0.45851069688796997,231.92022705078125,380.0851745605469,0.39784908294677734,230.2228240966797,267.9188232421875,0.22894558310508728,,,0.0,252.0508270263672,248.1239471435547,0.24237985908985138,265.82904052734375,264.1168518066406,0.246775284409523,,,0.0
,76,1.887483835220337,504.1213073730469,190.06103515625,0.4585140347480774,231.92027282714844,380.08551025390625,0.39780285954475403,230.2227325439453,267.9198913574219,0.22896522283554077,,,0.0,252.04905700683594,248.11912536621094,0.2440595179796219,265.8299865722656,264.1188049316406,0.247915580868721,,,0.0
,77,1.8387689590454102,505.8569030761719,189.78689575195312,0.49518728256225586,236.1382293701172,378.0226135253906,0.30709850788116455,,,0.0,,,0.0,255.99391174316406,250.03836059570312,0.26004523038864136,270.1983642578125,265.9516906738281,0.2724824845790863,241.6441650390625,367.7055358886719,0.2476855218410492
,78,1.8387669324874878,505.8569030761719,189.78689575195312,0.49518728256225586,236.1382293701172,378.0226135253906,0.30709850788116455,,,0.0,,,0.0,255.99391174316406,250.03836059570312,0.26004528999328613,270.1983642578125,265.9516906738281,0.27248257398605347,241.6441650390625,367.7055358886719,0.2476855218410492
,79,1.7256234884262085,505.9227600097656,188.17979431152344,0.4951286315917969,242.04457092285156,382.199951171875,0.33483025431632996,,,0.0,,,0.0,262.0982360839844,251.9377899169922,0.25683918595314026,276.0456237792969,269.79571533203125,0.2087608277797699,,,0.0
,80,1.7039424180984497,505.9206237792969,188.1822509765625,0.4957149028778076,242.05711364746094,382.2029724121094,0.3329591751098633,,,0.0,,,0.0,262.05938720703125,251.91249084472656,0.2525358200073242,,,0.0,,,0.0
,81,1.7750139236450195,503.9891357421875,188.01150512695312,0.5076383352279663,244.0955047607422,380.0824890136719,0.299784779548645,,,0.0,,,0.0,266.17913818359375,253.95375061035156,0.27802687883377075,,,0.0,,,0.0
,82,1.7750139236450195,503.9891357421875,188.01150512695312,0.5076383352279663,244.0955047607422,380.0824890136719,0.2997848093509674,,,0.0,,,0.0,266.17913818359375,253.95375061035156,0.27802687883377075,,,0.0,,,0.0
,83,1.7073110342025757,503.98486328125,187.8973388671875,0.5239394307136536,246.2613525390625,370.0759582519531,0.2630435824394226,256.1506652832031,330.2726745605469,0.22818681597709656,,,0.0,266.1041259765625,254.12896728515625,0.27877911925315857,,,0.0,,,0.0
,84,1.7044415473937988,503.9837341308594,187.897705078125,0.5250182151794434,246.2603759765625,370.0751647949219,0.26324349641799927,256.1647033691406,330.27783203125,0.2281736433506012,,,0.0,266.1071472167969,254.12835693359375,0.2777252495288849,,,0.0,,,0.0
,85,1.7510703802108765,506.1108703613281,188.12368774414062,0.5121138691902161,246.27603149414062,369.9742126464844,0.2400113195180893,257.8498840332031,330.2444152832031,0.22564727067947388,,,0.0,266.13433837890625,254.11448669433594,0.3017936050891876,,,0.0,,,0.0
,86,1.884831428527832,506.0353088378906,188.16372680664062,0.5092111825942993,248.22454833984375,369.9459228515625,0.23794205486774445,256.2933044433594,330.30633544921875,0.2204531729221344,,,0.0,265.8983459472656,254.07534790039062,0.32791081070899963,,,0.0,241.95420837402344,295.9691467285156,0.2511526942253113
,87,1.8792569637298584,506.0353088378906,188.16372680664062,0.5092111825942993,248.22454833984375,369.9459228515625,0.23794199526309967,256.2933349609375,330.3063659667969,0.22044923901557922,,,0.0,265.88922119140625,254.0769805908203,0.325946182012558,,,0.0,241.95347595214844,295.9692687988281,0.2506314814090729
,88,1.6274844408035278,505.89923095703125,187.83868408203125,0.5016216039657593,,,0.0,256.30352783203125,330.16253662109375,0.23832908272743225,,,0.0,266.0445251464844,253.93325805664062,0.2732815444469452,,,0.0,,,0.0
,89,1.6236568689346313,505.89898681640625,187.83819580078125,0.501332700252533,,,0.0,256.30401611328125,330.1928405761719,0.2416277825832367,,,0.0,266.0472106933594,253.93052673339844,0.2711220681667328,,,0.0,,,0.0
,90,1.6789332628250122,505.9173278808594,187.8816680908203,0.5078935623168945,,,0.0,,,0.0,251.93331909179688,415.9646301269531,0.21212828159332275,266.22918701171875,253.962646484375,0.26768654584884644,,,0.0,,,0.0
,91,1.677674412727356,505.9173278808594,187.8816680908203,0.5078961849212646,,,0.0,,,0.0,251.9314727783203,415.9635314941406,0.21092553436756134,266.22918701171875,253.962646484375,0.26768654584884644,,,0.0,,,0.0
,92,1.7455779314041138,505.99127197265625,187.8630828857422,0.48946666717529297,249.6208953857422,368.0169982910156,0.23356512188911438,,,0.0,251.99644470214844,413.99371337890625,0.21918678283691406,266.1190185546875,253.80841064453125,0.2803633511066437,,,0.0,380.248779296875,285.9013977050781,0.2159413993358612
,93,1.7500691413879395,505.9908752441406,187.85543823242188,0.4889451861381531,249.61785888671875,368.0074768066406,0.23424531519412994,,,0.0,251.99472045898438,413.9944763183594,0.21931633353233337,266.118896484375,253.80857849121094,0.28042206168174744,,,0.0,380.2480163574219,285.89984130859375,0.21652871370315552
,94,1.8104591369628906,505.86993408203125,188.05715942382812,0.4934002757072449,250.0973358154297,364.3210754394531,0.3032587468624115,,,0.0,,,0.0,267.8852844238281,250.0707550048828,0.21024717390537262,,,0.0,382.3882141113281,280.1748352050781,0.3086112439632416
,95,1.8093938827514648,505.8690490722656,188.05880737304688,0.4941132664680481,250.0972442626953,364.32086181640625,0.30331048369407654,,,0.0,,,0.0,267.88507080078125,250.07095336914062,0.21041911840438843,,,0.0,382.394775390625,280.1793212890625,0.30659720301628113
,96,1.846360683441162,506.0982360839844,189.81272888183594,0.5055630803108215,250.13851928710938,364.1831970214844,0.31016093492507935,,,0.0,,,0.0,265.9986572265625,250.09039306640625,0.25658538937568665,,,0.0,383.79083251953125,278.1896057128906,0.32448309659957886
,97,2.033586025238037,505.9783630371094,188.14344787597656,0.5409470200538635,251.7959442138672,364.08612060546875,0.3627278506755829,,,0.0,259.9769287109375,407.96368408203125,0.2048301100730896,266.15020751953125,250.17523193359375,0.23360610008239746,,,0.0,384.2838439941406,278.164794921875,0.3191449046134949
,98,2.0342793464660645,505.9783935546875,188.14346313476562,0.5409648418426514,251.79685974121094,364.0859680175781,0.36366862058639526,,,0.0,259.9768981933594,407.9637756347656,0.20481759309768677,266.14227294921875,250.17245483398438,0.2334946244955063,,,0.0,384.28399658203125,278.16522216796875,0.31908655166625977
,99,2.068026065826416,505.937744140625,187.94065856933594,0.5261490941047668,251.8692169189453,363.97088623046875,0.3851855993270874,525.8406372070312,163.91220092773438,0.2975953221321106,,,0.0,268.1275939941406,250.05824279785156,0.2229335457086563,,,0.0,384.18023681640625,278.01043701171875,0.27975204586982727
,100,2.0659830570220947,505.9382629394531,187.94241333007812,0.5262032747268677,251.869384765625,363.9695129394531,0.38671401143074036,525.8394775390625,163.9031982421875,0.2937161326408386,,,0.0,268.1257629394531,250.0586395263672,0.22326308488845825,,,0.0,384.1821594238281,278.0107421875,0.2793566584587097
,101,2.042658567428589,503.9454650878906,186.10516357421875,0.4793727993965149,251.8843536376953,363.9893493652344,0.4321979582309723,,,0.0,,,0.0,270.0103759765625,249.985595703125,0.24792273342609406,,,0.0,384.1320495605469,276.2800598144531,0.3120637834072113
